"ILMN_1774874" "ILMN_1705769" "ILMN_1787897" "ILMN_2184373" "ILMN_1791759" "ILMN_1720048" "ILMN_1671509" "ILMN_1674563" "ILMN_1791447" "ILMN_1773352" "ILMN_2052511" "ILMN_1775501" "ILMN_1704321" "ILMN_1699651" "ILMN_1728106" "ILMN_1778457" "ILMN_1674167" "ILMN_1772674" "ILMN_1735208" "ILMN_1738725" "ILMN_1793988" "ILMN_1775822" "ILMN_1809813" "ILMN_1716608" "ILMN_2375879" "ILMN_1790149" "ILMN_2207504" "ILMN_3239965"
"X186" 10.75456763 7.160805546 12.78406876 11.04544534 15.4886374 10.21006787 11.59445112 8.466967617 7.802652822 13.28197956 6.97140399 15.20919721 6.984685703 13.64688848 13.26099861 13.18286014 9.767219795 6.969685588 7.54969086 7.617369417 7.234947958 10.06569825 6.98226076 7.049680553 7.647890396 6.979615931 6.17299714 9.719298296
"X187" 11.25573167 7.32500904 12.36596546 11.23108052 15.55531892 10.06325027 11.65743205 8.572288161 8.182853171 13.62419517 6.959863211 15.23763679 7.12909595 13.51388608 13.32099969 13.02583591 9.825375291 7.048318712 7.360367307 7.487517491 7.181285445 10.42279253 7.001801121 6.984957217 8.039611013 6.978466845 6.522207989 10.02479311
"X189" 11.39724863 7.10683529 12.60008239 11.20162772 13.54511315 9.431093664 11.87191004 8.267791911 7.262007695 12.39187349 7.027663365 15.39723844 7.087367447 12.70773609 13.56061813 13.47613967 9.64303934 7.26571878 7.100922887 7.589301725 7.079331011 9.271916927 7.212236662 7.020064729 7.710565306 6.988682591 6.481920893 8.533580159
"X190" 10.55006149 7.133129878 12.6939937 11.33024121 15.14542843 9.852080807 11.77552127 8.286392666 7.633667359 13.07617959 6.865250317 15.39633115 7.026758695 12.5744668 13.41743304 12.69268992 9.376634341 6.971623701 7.090922916 7.558673095 7.172407168 9.650101377 6.957149381 7.154542921 8.058425591 6.980169961 6.304177137 8.874767474
"X191" 11.349045 7.258722703 12.51532521 11.12866036 15.67335317 9.732686198 11.60512073 9.669494508 7.503883697 13.41615622 6.898278385 15.42994328 7.360713973 13.868824 13.31343963 12.74714172 9.822244257 7.003568835 7.144195382 7.596189835 7.301245273 8.22431006 7.018549137 6.974352101 7.801653767 6.986461992 6.036718816 11.24925942
"X193" 11.45968453 7.140729802 12.63733868 11.25899166 14.54729325 9.762179401 11.53785872 8.20527142 7.654214684 12.67526968 6.823728882 15.28546234 7.031136114 13.06335688 13.26729084 13.22671599 9.34392526 6.976077677 7.123251951 7.239242362 7.293865923 9.401435221 7.187352181 7.08617855 7.495456839 7.026389784 6.353327776 8.78637912
"X195" 10.24597768 7.383832285 12.72856389 11.17214614 14.904463 10.29024995 11.6220304 8.7629468 7.35896875 12.97696441 6.966786631 15.29904515 7.058806813 13.04601486 12.92775741 13.00575936 8.917956506 7.030036122 7.459576582 7.463446487 7.243802473 9.644681075 7.022515828 7.016860815 8.032636094 7.23729855 6.713549302 9.409446787
"X196" 10.57279799 7.377496723 12.24129341 11.16084417 14.74296636 8.171031832 11.66226539 9.560187153 7.128083003 13.21831658 6.847572462 15.32498482 7.055934492 12.74810314 13.31752027 13.42053249 9.123697771 7.033341213 7.158980006 7.201506628 7.505852755 8.950752992 7.00030238 7.05906847 7.507483672 7.051570969 6.163126231 9.047951461
"X197" 10.9315803 7.3132436 12.29292796 11.05558206 15.59065397 9.49264252 11.53634877 8.883171328 7.717617244 13.06472406 6.845713927 15.19439799 7.024090717 13.14304626 13.22696552 13.18742317 9.668758213 7.038728057 7.096512551 7.197308349 7.490717664 9.745665191 6.926060437 7.044254011 8.080549643 6.962671283 5.8161079 9.411364171
"X198" 11.65715829 7.252978524 12.59485725 11.16008546 14.36248673 9.406511479 11.70074503 9.095722918 7.185573732 12.9579875 6.857812237 15.21601634 7.238150727 13.0154267 13.19332804 13.18085801 9.414228794 6.987220767 7.24370814 7.495856981 7.219047141 9.488239976 7.000754532 7.029394476 7.809259458 6.979629841 6.017671578 8.490537793
"X200" 11.15825725 7.26688199 12.51494568 10.98050535 15.56945299 9.819582192 11.56774059 10.15310842 7.179348085 13.75839758 6.898296316 15.22342417 7.089628953 13.14287081 13.32093493 13.2200556 9.405401364 7.013813412 7.318086751 7.092333813 7.211223646 8.9409809 7.169149992 6.951286165 7.926523769 6.989046266 5.894837908 10.17930992
"X201" 11.3874343 7.292209403 12.29739409 11.05665201 13.53217107 8.817941918 11.56110637 8.794107752 7.537919354 12.35443702 6.932018902 15.19558747 7.044564494 12.73044928 13.15857077 13.22007754 9.693721663 7.018221792 7.311278139 7.325044855 7.14574151 9.297157568 7.04110924 7.068693285 8.136962799 6.997586578 6.108821055 8.794862107
"X203" 11.50609085 7.10055196 12.34819727 10.93569495 14.97106254 9.383501469 11.50077354 8.853738644 7.624997736 12.90028152 7.007273631 15.21813268 7.054903333 13.02995922 13.11062665 13.17471392 9.523935121 7.018161088 7.169619194 7.600111792 7.41885466 9.141144514 7.216201115 6.9647002 7.857083409 6.986631184 6.452261729 8.639022556
"X204" 11.48328841 7.226420405 12.66212979 11.12794834 14.7469892 9.547958874 11.6384662 9.312289413 7.182395046 13.25810245 6.816334541 15.2939553 7.038979689 13.4377378 13.27339242 13.19071308 9.545844442 6.983548011 7.153672855 7.580220451 7.295689685 9.142575084 6.993756072 7.024991328 7.801279416 6.972868674 6.435756416 8.480561048
"X205" 11.5207669 7.425839775 12.29252328 10.97522091 15.67073023 10.05008382 11.54877772 8.980563253 7.398348473 13.71044716 6.783109555 15.1047549 7.102434295 13.29552614 13.06814271 13.10695495 9.513120759 7.080729314 7.289498354 7.403963499 7.254421711 9.862851793 7.073587985 7.01585035 8.046586505 7.09323588 6.212995489 10.44216812
"X206" 11.63575195 7.260492936 12.50327632 10.95458558 15.24066846 8.827274024 11.59901819 8.738141289 6.929044027 13.37492406 6.746350477 15.28028882 6.960342307 13.46349933 13.44250377 13.5984136 9.020073885 7.062782379 7.115337721 7.464366066 7.307045704 9.459220806 7.062068684 7.046117625 7.646215495 7.019891613 6.237530701 9.084634461
"X207" 10.22321172 7.064148561 12.91548028 11.28393738 14.75491693 9.055195974 11.7408975 8.318514296 7.316993962 12.8886609 6.922178043 15.45640891 6.980386513 13.33495356 13.31259519 13.23513043 9.323717925 6.953544822 7.076582331 7.152979576 7.496343098 9.749569343 7.187101428 6.970403782 7.709147478 6.89736574 6.114165566 8.601739951
"X209" 11.3255628 7.398954491 11.84973633 11.04063259 14.79709493 9.042568998 11.70085859 9.321432711 7.284537596 13.44814338 6.831729576 15.18621844 7.084346483 13.25196837 13.14780955 12.79947925 9.55429998 7.035954251 7.177864902 7.272718403 7.157934971 9.059854436 7.003826422 7.001861523 7.838803924 6.898536199 5.920252031 10.01284291
"X212" 11.26621075 7.122847732 12.478596 11.04361987 14.37948902 9.508303687 11.44686096 9.866083866 7.054243334 13.13697413 6.897104721 15.15713512 7.067051267 12.91443279 13.23543041 12.92855136 9.87679701 6.95147026 7.517226245 7.226565444 7.298210249 9.675250906 7.331646322 6.933593388 7.754442405 7.067864959 5.995690739 10.27662264
"X213" 11.15079425 7.158206335 12.69192638 10.82347025 14.74991925 9.976627439 11.4617801 8.116030467 7.217441491 13.15298884 6.814468322 15.09709061 6.976833533 12.81309665 13.06050652 13.05709977 9.445769612 7.01328942 7.291829763 7.281480266 7.287038775 9.30145308 7.04235333 7.125212964 7.757174856 7.041838266 5.968009754 9.453250469
"X216" 11.06090072 7.458360624 12.32544658 11.106745 15.03389066 9.333303307 11.58883737 7.808066753 7.05777667 13.13431649 6.732944319 15.40603288 7.028887446 13.12746554 13.27294529 12.92366987 9.364530065 7.036315539 7.335525357 7.353856827 7.253413479 9.259365961 7.125511575 7.087452596 7.964019837 6.978439425 5.953414666 11.78814485
"X218" 11.57990321 7.284755812 12.12262873 11.3134808 15.13596801 8.259775145 11.82241589 8.467121489 7.138519384 13.34123588 6.928632624 15.3663726 7.039327706 13.52891416 13.48142722 13.2003386 9.492506552 6.979476032 7.182347953 7.33250809 7.231121376 10.02379264 7.108416876 7.079701299 7.764697596 7.042041322 5.689123282 9.378377002
"X219" 10.95225537 7.268685817 12.49312181 11.33247101 15.28694368 9.167158289 11.69778562 8.333186388 7.825970963 13.12524641 6.805066617 15.20124065 7.039467746 13.54085336 13.35757347 13.01318084 9.945801432 7.04216315 7.36059668 7.283684359 7.198382398 9.783486426 7.211171269 7.138644655 7.719552148 7.119119981 6.081100068 8.927497927
"X220" 11.54741995 7.217848971 12.30302247 11.10256095 14.72753907 8.762214274 11.5879815 8.57817176 6.9936802 13.38147879 6.884095163 15.05490966 7.058848314 13.1795196 13.21429296 12.97055076 9.47043498 6.981430839 7.211160451 7.31706035 7.364164294 9.213772962 7.140434339 7.095502906 7.763012769 7.054899062 5.996390243 9.437553549
"X221" 11.75119311 7.06940507 12.12596229 11.32518785 14.37948949 9.018306476 11.80457556 9.038229131 7.444031413 13.27820701 6.818293708 15.54256427 7.026516773 13.25749188 13.53089878 13.18684609 9.525688355 7.008837245 7.378154635 7.987827853 7.328104513 8.019928863 7.110427933 7.02760583 7.771097435 6.976929266 6.047222884 8.356136855
"X223" 11.45798546 7.338702743 12.56479301 11.04900807 15.52508194 9.86555031 11.56288014 9.747428816 7.350674842 13.47801755 6.869467999 15.21768442 7.120326953 13.59968163 13.21161466 12.89743389 9.956632468 6.937217764 7.425016876 7.565192277 7.21959634 9.851381146 6.97216577 7.036154113 8.222726695 7.101473184 6.117864712 9.702402822
"X225" 11.20440246 7.167380749 12.50955337 11.22761338 15.37591868 9.502144176 11.7040796 9.436492053 7.14231505 13.68826322 6.8587897 15.31893288 7.016303637 13.55894619 13.51151926 13.01178898 9.875442163 7.010859043 7.065820495 7.27027762 7.118507248 10.39305624 7.091572388 7.096872964 8.06763743 6.974699958 6.062940767 10.11547993
"X226" 11.69332648 7.182567454 12.46512695 11.14936513 14.63439079 8.836249266 11.86606853 8.035403428 7.082966566 13.1508706 6.91480058 15.40802349 7.129322442 13.10655099 13.50422822 13.13781886 9.741626954 7.029251243 7.209060127 7.501882304 7.354575561 9.858980105 7.066866624 7.109091817 7.983763992 6.987793324 5.905107311 9.250562391
"X228" 11.24509094 7.390764165 12.76377205 11.23719268 15.55613888 9.834846566 11.89041375 9.297331893 7.349124461 13.39750557 6.793090139 15.43435964 7.042107675 13.21354229 13.68212898 13.22855989 9.584774654 7.156690331 7.194483906 7.39672679 7.259663537 9.397473273 7.042426525 7.070248572 7.508797091 7.011246523 6.107328567 10.50380577
"X230" 10.93617605 7.052460537 12.76717535 10.49205609 15.05217455 9.215523035 11.82139341 8.260196711 7.015974566 13.32675386 6.794192058 15.51864881 7.018860394 13.59067655 13.55308209 13.60966839 9.280837718 7.017128966 7.162869438 7.51506949 7.647676074 10.07507373 6.998777675 7.093035867 8.043804176 6.980461395 6.166904873 9.225020193
"X231" 10.51172993 7.122489535 12.47110283 10.96497387 14.75240769 8.833353851 11.54608107 8.528253729 7.281425953 13.34920372 6.778609682 15.19356479 7.026946083 13.23886853 13.26885637 13.27071166 9.516876044 7.034634803 7.217967985 7.232569055 7.210318889 9.637527884 7.210294392 7.046814607 7.716445592 7.022186732 5.815673425 8.932850613
"X232" 11.86007675 7.342671888 12.11108196 11.07810501 15.22079476 8.579391627 11.56365607 9.117693967 7.191954102 13.65018071 6.850133611 15.25267412 7.085886083 12.97954849 13.43091035 13.45157982 9.155382222 7.023786425 7.191499164 7.274978003 7.1164314 9.467932279 7.004551896 7.049100128 7.813454651 6.958970906 5.906795782 9.44916776
"X233" 11.61424874 7.444057919 11.73640549 10.93704408 15.52238543 9.390895372 11.59765591 9.352212829 7.708265644 13.57914236 6.914346002 15.16260009 7.095353454 13.6801082 13.21229897 13.25005512 9.771540437 7.030530061 7.424205593 7.065020141 7.222220171 8.858352635 7.017689639 7.081171565 7.6219218 7.066392714 6.332980703 10.22247788
"X234" 10.99287936 7.09861078 12.68321795 10.87677802 14.75375838 9.377868598 11.65344298 8.651493489 6.910197817 13.23295768 6.951142392 15.2367948 7.044300703 12.90476741 13.43459783 13.41281563 9.642151688 7.034597832 7.276582475 7.358277436 7.294318437 9.057520444 7.04432186 7.109663556 7.995429864 7.006086476 6.064684397 9.493618745
"X235" 11.31781285 7.177229601 12.33594582 11.03673116 15.30684208 9.431546459 11.64885225 9.1785025 7.129004988 13.61916099 6.872439489 15.29447532 7.017832095 13.16589002 13.34931914 12.90173298 9.59216891 7.01183533 7.100437907 7.50652177 7.296685303 9.754286652 7.085113785 7.104863786 7.927937431 7.009197611 6.126445029 9.510496901
"X236" 11.31754744 7.118915094 12.18568456 10.89569508 14.55490423 9.531709231 11.42831311 8.136301886 7.115131763 13.51697697 6.915377329 15.20340697 7.056752963 12.92953747 13.02966291 13.1693936 9.436495148 7.110709586 7.291931144 7.407456475 7.08433117 9.047359524 7.051115308 7.038065739 7.976216419 7.009172996 6.385627804 8.958361385
"X237" 11.06929486 7.282056886 12.51663173 11.17872533 15.58494234 9.778659145 11.60942655 9.198509919 7.532532453 13.85893147 6.814038934 15.2660173 7.069139659 13.82024619 13.35504351 13.25996717 9.707489557 6.987089815 7.18163644 7.405570241 7.275441129 9.916591963 7.024155944 7.051888941 7.953904848 6.9929675 6.011146566 9.900557165
"X238" 11.01565753 7.394848301 12.34192239 11.10855041 15.25280174 10.21750782 11.64153894 8.24861722 7.213178433 13.11417662 6.887097906 15.17502721 7.070751328 12.7205817 13.11860674 12.88143147 9.460409375 7.040525365 7.287160659 7.444108118 7.367029332 9.783510101 6.948221165 7.134407131 7.763017034 7.052629353 7.008495324 9.677215312
"X241" 10.60112402 7.173802356 12.67901126 11.00524897 15.04172262 8.993620312 11.44510357 8.793576477 7.298349733 13.44787707 6.921670573 15.26134098 6.965542813 13.50940884 13.30109268 13.22129513 9.520718388 6.982925286 7.216374846 7.548808629 7.259590849 9.430686569 7.307292298 7.103119506 7.823215885 7.046946428 5.664117444 9.077010308
"X243" 11.94137176 7.177620412 12.27786827 10.8766443 15.18205024 9.947431462 11.45451004 9.744297169 7.235511822 13.54508851 6.843881797 15.18275449 7.008869927 13.84734934 13.09275942 13.2520767 9.093838616 7.049715037 7.294690712 7.687271841 7.164602861 9.262073873 7.099879774 7.147754607 7.666787645 6.92721753 5.820861408 9.616320494
"X245" 11.10597807 7.430347489 12.55669251 10.89789443 14.26503354 9.692884224 11.47875139 8.605118321 7.128944998 12.93872265 6.842974136 15.1691955 7.10052084 11.704776 13.28889516 13.15617175 9.535180031 7.03605042 7.405030896 7.505729659 7.171213673 8.947408137 7.043438841 6.952874385 7.680914818 7.219457335 6.110015267 9.191384613
"X246" 11.5135939 7.274269471 12.35954658 10.9894538 15.50772158 9.865822015 11.6794478 9.633537516 7.052883773 13.43868033 6.834793188 15.28123301 6.99472289 14.12404435 13.3032801 13.22274935 9.665475509 7.037736934 7.275161963 7.172287107 7.307877806 10.30651748 7.136383601 7.115163902 8.131569144 7.040864147 6.055219023 9.402686988
"X247" 11.54475116 7.464382291 12.47731671 11.1069934 15.54427128 9.359640822 11.43845619 9.035683502 7.464771343 13.67102936 6.842673157 15.1750212 7.081921246 13.56303987 13.39449597 13.24313312 10.18538466 7.023936884 7.453694661 7.13809078 7.177577256 9.735051564 7.037910891 7.083106416 7.786123794 7.005012188 5.837621232 10.00215381
"X248" 10.72185589 7.13618679 12.13222684 11.19766767 14.67017053 9.847648226 11.51909487 8.875174271 7.907196859 13.18685993 6.893990495 15.18915826 7.101525282 11.94697848 13.03297988 12.95119953 9.532036692 7.080346899 7.342284233 7.331472387 7.265965395 9.538937136 6.965493489 7.119063146 7.767618612 7.009953197 6.295479111 8.869670814
"X249" 10.9127838 7.476763712 12.34121106 10.99946916 14.92253253 9.684433106 11.56546486 8.032936319 7.399867953 13.14705889 6.911212098 15.16546798 7.014562537 12.45395603 13.12712461 13.19288835 9.73762414 7.053508066 7.355105079 7.477870606 7.181926385 9.198420026 7.124277014 7.069728789 7.839367436 7.123229552 5.913867958 9.64167188
"X250" 11.67000335 7.099482962 12.57531015 11.3351148 15.09854401 9.393282618 11.79834078 8.69198516 6.935051348 13.24263027 6.912966972 15.35594829 7.102006659 13.3723761 13.49528179 13.37193053 9.940814049 7.053501088 7.196622298 7.151491885 7.059075606 9.914422133 7.154076337 6.952101003 7.925601809 6.991669533 5.871020736 8.967280741
"X252" 11.25695588 7.578401792 11.75927042 11.13888562 14.84977744 9.425229776 11.62946246 7.765576817 7.530824036 13.57565533 6.885923221 15.30300443 7.080767675 12.6738581 12.91725198 13.14638272 9.641139111 7.091401196 7.091279289 7.309358674 7.225713342 9.14278259 7.008489375 7.085513937 8.027662087 6.937824024 6.183336939 9.644225939
"X254" 11.15054287 7.337221797 12.56530503 11.27662912 14.52345041 9.476135247 11.75311112 9.52079508 7.173305939 13.22170179 6.9479704 15.35273176 7.055178971 12.57949817 13.32376938 13.43725562 9.041873211 7.04616109 7.361475461 7.547782465 7.539992059 8.399751589 7.13566507 7.083304872 7.795578111 7.088781527 6.443972972 8.214455569
"X258" 11.7769323 7.075772709 12.37752729 10.80712708 13.97778879 8.809354357 11.49548867 9.949278056 6.913734911 12.9722367 6.951436232 15.16516221 7.019929177 12.4523511 13.23534488 13.46879331 9.684883212 7.090536706 7.230100974 7.557864718 7.101506891 8.523596867 7.180803274 7.106128812 7.521237501 7.167867351 6.177330124 10.12645854
"X260" 11.60678536 7.138122001 12.49004201 11.08716145 14.54753403 9.07546353 11.4461207 8.631319874 7.241201537 13.29573619 6.877793264 15.19998801 7.002070315 13.34629874 13.21552588 13.31267598 9.338319678 7.008285724 7.297178014 7.367456054 7.182752134 9.577524544 6.999289075 7.07652835 7.528122549 7.088317021 5.841179817 8.520318947
"X262" 11.23672503 7.189237499 12.3807756 11.29535734 15.05264583 9.698607378 11.76881877 8.74280081 7.588435836 13.06808012 6.916874366 15.46728124 7.027217397 13.41591179 13.37154352 13.45356321 9.291223691 7.227250126 7.124446653 7.176111396 7.520727801 8.210673833 7.206343906 7.113740536 7.889980716 6.992616886 6.103491879 9.276387695
"X263" 10.89562439 7.067051745 12.79681524 11.29818131 14.68503712 9.132880267 11.46795594 8.340137246 7.195604492 13.2496104 6.883496234 15.20807232 7.167150246 13.32050179 13.32604688 13.33576755 9.581171976 7.012664106 7.147954059 7.644958759 7.187977757 9.035195714 7.413395264 7.037058411 7.930668387 6.958985331 5.923073678 8.505843329
"X264" 10.82833698 7.138137706 12.33943791 10.93375692 14.86997564 9.9374462 11.46646318 9.608368021 7.48657179 13.37384658 6.900572755 15.11679572 7.032423714 13.0928619 12.97187008 13.43024392 9.786252448 7.07064679 7.156447513 7.230166866 7.160080094 9.818804086 7.091738504 7.085432258 7.809049657 7.28448263 6.245919908 10.29240303
"X265" 11.42724575 7.117110453 12.65914595 11.52343302 15.08023814 10.02894845 11.86348193 9.764546212 7.08769692 13.36969526 6.843415251 15.37625592 7.225392317 13.64079076 13.32513781 13.22774447 9.659131825 7.068539119 7.143983358 7.413657766 7.192320013 9.588355757 7.128956805 7.037164559 7.925801836 6.942313422 5.918490589 8.554256308
"X266" 10.49162836 7.262703908 12.5032051 11.16588232 15.12594842 9.409271521 11.61746234 9.616407447 7.140315473 13.29071112 6.884690913 15.11915202 7.087420208 13.37757278 13.05772234 13.48885062 9.241094674 7.057829524 7.37516703 7.217683656 7.163223195 9.012284369 7.021865919 7.108505881 7.820475248 7.010662685 5.975938086 8.614668844
"X267" 11.40105441 7.247564032 12.45668855 11.09037552 14.68468446 9.471112556 11.65796158 9.213480881 7.368628812 13.35531577 6.888442238 15.3415478 7.048272765 13.46281137 13.40183892 13.47421966 8.833975524 7.0196804 7.091856184 7.432842202 7.113762706 7.854165393 7.133847591 7.082364787 7.897744506 6.994794248 6.569727199 8.591677117
"X269" 11.30733444 7.358614526 12.45919938 11.14514184 15.07278274 9.428549111 11.57690785 7.712655377 7.0425904 13.43317421 6.873554485 15.21328448 7.128887804 13.1507128 13.21647544 13.07591315 9.425804507 7.014020266 7.439665036 7.211823944 7.356351103 9.374991012 7.064851299 7.065796871 7.899353566 6.996767192 5.803813475 9.253811021
"X270" 11.66567003 7.254582062 12.22672541 11.19716368 14.71588449 9.849627101 11.70618487 9.740873902 7.283350274 13.41486166 6.888827815 15.24887631 7.237689692 13.54949584 13.34630714 13.40057769 9.999926927 6.990581972 7.195635141 7.378233651 7.143971292 9.627121205 7.048946317 7.038151317 7.948808534 7.042073619 6.282342168 9.324681732
"X271" 10.69187897 7.096042864 12.32644591 11.17664001 13.91816881 9.086420202 11.7071192 9.096934688 6.87727289 12.99062838 6.903542988 15.27324776 7.01381824 12.78014098 13.2486468 13.45075948 9.490524847 7.015936601 7.151353971 7.314414774 7.494146982 9.706691738 7.030468297 7.08480317 7.712322575 6.994635252 6.135403283 7.96709033
"X273" 10.76752463 7.216346942 12.66763826 11.11074587 14.00090511 9.932580767 11.61454967 9.027902397 7.314403724 12.74549006 6.756143314 15.28792009 6.987383737 11.56997762 13.17056198 13.0552265 8.917681916 7.096206017 7.35842185 7.433946131 7.402641818 9.388677945 7.066937248 7.081345206 7.799478018 7.061831269 5.925139154 7.920334981
"X276" 11.21861881 7.245141118 12.14162263 11.148692 13.93267457 8.979668333 11.85035625 8.030029439 7.044706637 13.2285883 6.906266808 15.35344945 7.046534561 12.34857813 13.23084458 13.06707067 8.786983494 7.017734177 7.261911897 7.45922896 7.240017324 9.394135408 7.063339522 7.057905863 7.774603143 7.024412389 6.437127913 7.884116115
"X278" 11.51827626 7.108153009 12.27345717 11.05677224 15.27068223 10.03046002 11.62971633 8.631000596 7.177262031 13.42909178 6.833050252 15.33807054 7.009509469 12.43078763 13.18090444 13.05851272 8.553721018 7.024288172 7.258555142 7.206347244 7.391812613 9.778512506 7.040153195 7.071336281 7.847532067 6.965682959 6.049397427 8.941816232
"X281" 11.45866006 7.289345538 12.40857239 11.03653323 13.45802267 10.00245612 11.53438675 8.704518597 7.110467312 12.90979694 6.892021417 15.12196475 7.033245917 11.70140957 13.04537297 13.28000973 8.441015224 7.025311894 7.268983918 7.846482686 7.042309098 9.242130033 7.078632886 7.053193493 7.827519649 6.998515201 5.828267307 7.83138506
"X282" 11.52848722 7.509225512 12.83105533 11.03960915 15.18706681 10.28716189 11.60741896 8.698053943 7.517569553 13.46674377 6.801048822 15.14910378 7.018887877 12.76361325 13.29033153 13.17787344 8.066852862 7.142001748 7.250466334 7.736896816 7.057184726 9.930066139 7.029210864 7.0860037 7.845200129 6.95896876 6.41967737 9.538691431
"X284" 10.24195858 7.110293019 12.23624919 10.99402554 13.97419392 10.01293366 11.60420155 9.064102545 7.41911917 13.01123824 6.868086197 15.1266504 7.210344078 11.59323829 13.05556556 12.98264175 8.474547261 7.048101126 7.130034765 7.579951796 7.314281333 9.509356522 6.998931436 7.056579624 7.963286257 6.967678223 6.309067043 8.175609049
"X285" 10.56657306 7.090683628 12.72301248 10.98351886 12.43953002 9.740010571 11.60403616 8.698359137 7.189642945 12.61357546 6.752049902 15.15009184 7.144693342 12.34139975 13.18454617 13.28424481 9.292082222 7.045481358 7.267429448 7.876914502 7.392832933 9.125436171 7.039300937 7.121081006 8.004249436 7.021153298 6.287696381 8.033007997
"X287" 11.34960105 7.132616708 12.51320743 11.05601326 13.57922116 9.234716643 11.5276073 9.002862999 6.969924358 12.73459329 6.913163838 15.20393057 7.001152038 12.36332318 13.32910658 13.18836956 9.206260611 7.036939108 7.095711248 7.333715675 7.161230982 9.261966208 7.149980154 7.013908785 8.02745316 7.020831729 5.981856557 9.34505088
"X288" 11.22356962 7.261596795 12.05202193 11.22036991 14.1826075 10.15869806 11.56293969 8.857930137 7.520757105 13.39496129 6.828365435 15.3369361 7.095784609 13.21542975 13.26707775 13.14656156 9.217228339 6.980113153 7.237374806 7.680493898 7.330100833 9.744743511 7.165715785 7.062430015 7.909288642 7.027202677 6.811895716 9.151461812
"X289" 10.86913027 7.337709663 11.91301574 10.63110319 13.26814207 9.574123477 11.07937908 8.39764183 7.8893129 11.85351945 6.765998188 15.40705052 7.238202736 11.1778954 12.30182254 13.09700603 9.195210219 7.003339481 7.226747343 7.05353022 7.040234694 8.188952516 7.038135073 7.031362368 7.872132716 6.963735671 5.97337689 8.570149477
"X290" 10.12161302 7.189692474 12.37555819 10.69286058 14.37491467 10.20031386 11.416701 8.020322153 8.126127334 11.92623694 6.902986895 15.54088685 7.033193557 11.78136895 11.95119365 12.61145434 8.65616281 7.066989672 7.285123372 7.524295633 7.234938686 8.722093309 7.050215664 7.117584891 8.436601675 6.990578688 6.33782434 9.93304485
"X293" 11.59187897 7.528873413 11.36961517 10.52062841 15.59607236 9.970958304 11.29495802 8.139743345 7.538644907 12.91604081 6.926306205 15.28192155 7.073570568 12.68002825 12.72490129 12.898109 8.937376998 7.088977598 7.191878351 7.162831649 7.115435763 8.416118776 7.06749387 7.086952262 7.467426777 7.135947426 6.313587789 10.69877815
"X294" 9.882062019 7.257775197 12.02503143 10.745755 14.89682436 9.937201314 11.16907195 8.714066839 7.493900651 12.24397085 6.89581566 15.26867282 7.125353979 12.13183156 12.29483252 12.96538158 8.738678303 6.996932532 7.199240998 7.428242609 7.201150327 8.418724512 7.150365203 7.041698222 7.524354112 7.014253638 6.234986269 10.96782221
"X295" 11.1009602 7.286323617 12.61268539 10.65081067 15.21520777 10.09932891 11.18123152 7.861324614 7.288501542 12.5863828 6.872272972 15.35687425 7.159192037 12.84148355 12.82408564 13.10933905 9.092957939 6.963182273 7.111578222 7.30581244 7.115304505 8.672521404 7.211689824 7.053193368 7.531349599 7.017875744 6.395682966 10.2818491
"X296" 11.22493411 7.196842622 11.6908331 10.60150729 15.47645504 9.84957223 11.13766401 8.666850137 7.428371511 12.89031124 6.915615031 15.28759763 7.061706601 12.37663574 12.76340294 13.00900733 9.193830667 7.020883308 7.342614765 7.245350143 7.233378393 9.04300197 7.047373145 7.014625202 7.780757615 7.00547071 5.992401109 10.39378346
"X297" 10.82078199 7.423541958 12.35391924 10.70847937 15.77386743 10.18331797 11.46124206 8.122093188 7.51475577 12.910392 6.94105149 15.45718909 7.009108634 12.46463553 12.46819668 13.20269914 8.95721092 6.979640087 7.232592677 7.256402324 7.320622451 8.195914369 7.171722847 7.160844223 7.628983094 6.976528207 6.462497868 11.60963148
"X298" 11.92200579 7.52150454 11.85745608 10.80847738 15.55524202 9.822917882 11.50784039 8.222848481 8.330820064 13.30782153 6.808659668 15.63694481 6.983557306 11.24624521 12.88069206 13.05749998 8.667916005 7.190580441 7.115625346 7.417120805 7.213893965 9.241366166 7.071822836 6.990334874 7.57921964 7.001080128 6.382335202 9.961926656
"X299" 11.59421314 7.173319696 12.25234801 10.53062713 16.06821182 10.14975207 11.48497835 8.91193618 7.611765193 13.63867046 6.839703464 15.52917603 7.032070616 12.30247411 12.95055939 12.99887039 8.938744596 7.034076789 7.128759025 7.349174492 7.546363088 7.400969343 7.06106981 7.26366142 8.071036221 6.920787317 6.601794158 11.90580293
"X302" 11.40585381 7.166728162 11.88366301 10.56643069 15.12335212 9.595313289 11.21756262 8.632546426 7.411381225 13.23584266 6.807427089 15.36819763 7.023676354 12.59182333 13.14027605 13.0152007 9.133603919 7.020844058 7.14316316 7.494391079 7.212807741 8.944649277 7.060811087 7.017991144 7.49021088 6.968889076 5.956967442 8.747400194
"X306" 11.02839079 7.198880389 12.2440017 10.62884196 14.6645176 8.420570368 11.38816104 9.461064683 6.852465725 13.50766565 6.886872652 15.62008388 7.032577813 12.51119134 13.18271527 13.0981436 8.839748834 7.043743186 7.119252206 7.39354044 7.049857033 9.221004845 7.154120878 7.087421491 8.36497072 6.967439465 5.643652911 9.12067577
