"cyto" "RNA" "cytokine"
"X232.2" -1.07149308474465 -0.0595106104793263 "IL.21"
"X233.2" -0.464028854852817 0.178629828974758 "IL.21"
"X234.2" 0.590098569168803 0.152605719136146 "IL.21"
"X235.2" 0.699382312101497 0.0945000787255914 "IL.21"
"X236.2" -0.119108679392785 0.0158030552262403 "IL.21"
"X237.2" -0.0318551904915057 0.0858459395193831 "IL.21"
"X238.2" -0.00919745612844514 0.0523636617300129 "IL.21"
"X239.2" 0.822942582557129 0.0294087734665585 "IL.21"
"X240.2" -0.335741709642571 0.517279269429089 "IL.21"
"X241.2" 0.752449385008049 -0.107264593213108 "IL.21"
"X242.2" -0.032497588723826 0.27420559526498 "IL.21"
"X243.2" 1.00402285599317 -0.272766965431345 "IL.21"
"X244.2" -1.8502744284606 -0.474630465958112 "IL.21"
"X245.2" 0.888398835781732 -0.350507068167637 "IL.21"
"X246.2" 0.251451758398658 -0.229927668288545 "IL.21"
"X247.2" -0.689445198626886 0.743467948735761 "IL.21"
"X248.2" 0.575065420438436 0.742385018559622 "IL.21"
"X249.2" -0.879208990102747 0.19971131542554 "IL.21"
"X250.2" -0.277106026118251 0.290979662608706 "IL.21"
"X251.2" -0.910979420030208 0.782460126346843 "IL.21"
"X252.2" -0.672955619539884 0.433653735646832 "IL.21"
"X253.2" 0.382323408226664 -0.198318523366119 "IL.21"
"X254.2" 1.49460970812671 0.422254998843681 "IL.21"
"X255.2" 0.0398455028557689 0.345041461850756 "IL.21"
"X256.2" 0.228500906371627 0.187212072879591 "IL.21"
"X257.2" 0.794969843398107 0.123072551600474 "IL.21"
"X258.2" 0.0253577484539415 0.169849248050941 "IL.21"
"X259.2" 1.21635821681454 -0.133065940591696 "IL.21"
"X260.2" 1.42356454496837 -0.100756195861819 "IL.21"
"X261.2" -0.580764196007686 0.145677458198762 "IL.21"
"X262.2" 1.68937683045588 0.929246262757875 "IL.21"
"X263.2" 0.677333434708589 -0.410850174238521 "IL.21"
"X264.2" -0.0774846540369709 0.364575032190019 "IL.21"
"X265.2" 2.43202798205305 -0.0216047123356987 "IL.21"
"X266.2" -1.21348919879456 -0.0266474232208492 "IL.21"
"X267.2" 0.646377555746617 0.405537105980538 "IL.21"
"X268.2" 0.644465528184976 0.349155943105399 "IL.21"
"X269.2" -0.0579946121704898 -0.0782297502127957 "IL.21"
"X270.2" 0.111784637709016 -0.636032864087592 "IL.21"
"X271.2" NA 0.118839150302179 "IL.21"
"X272.2" 0.932373639127946 0.0416484344620291 "IL.21"
"X273.2" -1.26855235531548 0.126233679856468 "IL.21"
"X274.2" -0.48336840239153 -0.211937669929591 "IL.21"
"X275.2" -0.186066100578352 -0.921050494665547 "IL.21"
"X276.2" -0.168574884940204 -0.21209152110313 "IL.21"
"X277.2" -0.296755536353931 -0.040768851056142 "IL.21"
"X278.2" 1.9222225644015 0.214286038832661 "IL.21"
"X279.2" 0.421423948012916 0.263019608483511 "IL.21"
"X280.2" 1.08107311156698 -0.15493089371384 "IL.21"
"X281.2" -0.370369728632756 -0.611133836809704 "IL.21"
"X282.2" 0.334664250809016 -0.978601325538756 "IL.21"
"X283.2" 1.00775388812108 0.234171897898511 "IL.21"
"X284.2" -0.878186527151038 -0.583300481708763 "IL.21"
"X285.2" -1.56576157157222 0.048527663910195 "IL.21"
"X286.2" -0.859523102597928 -0.142140604021106 "IL.21"
"X287.2" -0.395605745468512 -0.127622999336907 "IL.21"
"X289.2" 0.301670470504615 -0.144128882822507 "IL.21"
"X290.2" -0.620843178749575 -0.310129060789546 "IL.21"
"X291.2" 0.391426683511066 -0.342196272592922 "IL.21"
"X292.2" -1.7350872306148 -0.581575429277986 "IL.21"
"X293.2" -0.400823678979503 0.549965997508919 "IL.21"
"X294.2" -1.4743347781761 0.289982560278145 "IL.21"
"X295.2" -0.156366976605847 -0.0675916798322158 "IL.21"
"X296.2" 0.888364852389119 0.125856969093578 "IL.21"
"X297.2" -0.964710346120941 0.528472345372627 "IL.21"
"X298.2" 0.199029362462877 -0.875607081590678 "IL.21"
"X299.2" -1.37035161965138 -0.76376223559834 "IL.21"
"X300.2" -1.16294074406505 -0.232666146136046 "IL.21"
"X301.2" 1.36386297469894 -0.640554609307221 "IL.21"
"X302.2" -0.54796774750618 -0.00847588440857459 "IL.21"
"X303.2" 0.992505697128946 0.383742840733128 "IL.21"
"X304.2" 1.43484667041136 0.75815044271369 "IL.21"
"X305.2" 0.414300623959531 0.0334927685500597 "IL.21"
"X306.2" 1.474019216999 0.627143018557703 "IL.21"
"X307.2" 0.915750114702781 0.0152427985098249 "IL.21"
"X308.2" 0.026554075562907 -0.02841922174792 "IL.21"
"X309.2" 2.20332673206703 -0.258637580182291 "IL.21"
"X310.2" 0.358934595664575 0.208710380995065 "IL.21"
"X311.2" 0.629145440944795 -0.598529167404645 "IL.21"
"X312.2" 0.0821808410745029 -0.515495718682562 "IL.21"
"X313.2" -0.674429475485782 -0.120035498241579 "IL.21"
"X314.2" 0.676633140381794 -0.516093652900684 "IL.21"
"X315.2" -0.346883934726342 -0.67686792062071 "IL.21"
"X316.2" -0.407322307994625 -0.422546835027883 "IL.21"
"X319.2" -0.178583212980661 -1.11198636635334 "IL.21"
"X320.2" -0.0473152833137546 0.166539026957578 "IL.21"
"X321.2" -0.604093443334585 0.312122535529144 "IL.21"
"X322.2" -0.186980549994011 -0.141644725087453 "IL.21"
"X323.2" -1.83769089286366 0.0129535385274299 "IL.21"
"X324.2" -0.802557247433721 0.209082682531974 "IL.21"
"X325.2" -0.015185409983939 0.202009010795954 "IL.21"
"X326.2" -1.00769774759096 0.528309677624346 "IL.21"
"X327.2" 0.381378743310756 -0.18484775071616 "IL.21"
"X328.2" 0.670413028058 0.708966878076542 "IL.21"
"X329.2" 0.357032036950859 -0.295388186998162 "IL.21"
"X330.2" 1.86522905973031 -0.181307719195144 "IL.21"
"X331.2" -0.354321832519756 0.387000652640096 "IL.21"
"X332.2" 0.166661293246672 0.232716925922306 "IL.21"
"X334.2" -0.923004683876081 -0.0977210860834015 "IL.21"
"X335.2" 1.21302865354438 -0.581388118126902 "IL.21"
"X336.2" -1.3343474784325 -0.50445419323612 "IL.21"
"X337.2" 0.0934376851621899 0.0795815112104041 "IL.21"
"X338.2" NA -0.248705976179911 "IL.21"
"X339.2" 0.89540289664182 -0.352883696973721 "IL.21"
"X340.2" -0.0802615770939179 0.00676074477898114 "IL.21"
"X341.2" 1.41590189495433 -0.801808076679294 "IL.21"
"X342.2" -1.58594221358841 -0.84379192224057 "IL.21"
"X343.2" -0.807898686355166 -0.767409631713867 "IL.21"
"X344.2" -1.017269236725 0.117131678671099 "IL.21"
"X345.2" -1.24865929668238 -0.236402869893299 "IL.21"
"X1.3" 0.479048103611175 -0.31367641183436 "IL.6"
"X2.3" 0.638436672534544 0.573530954435341 "IL.6"
"X3.3" 1.24848367874873 0.73554819277644 "IL.6"
"X4.3" 1.38731741239689 -0.0232955929037361 "IL.6"
"X5.3" 1.82824263264447 -0.347403203560219 "IL.6"
"X6.3" 0.745529911063351 0.240262685086251 "IL.6"
"X7.3" 1.26627325407461 0.235010302138425 "IL.6"
"X8.3" 0.490480908060204 1.21666085342249 "IL.6"
"X9.3" -1.76811058061052 0.249560321906272 "IL.6"
"X10.3" -0.793967901973352 0.925688227543118 "IL.6"
"X11.3" 0.0217243438253558 0.380524935989009 "IL.6"
"X12.3" -0.971665942635423 0.046631579824878 "IL.6"
"X13.3" -0.0423489826777194 0.692158690996464 "IL.6"
"X14.3" -1.19466956411234 -0.232720432820078 "IL.6"
"X15.3" -0.33099220195889 0.66039012325509 "IL.6"
"X16.3" -0.399145298870976 0.455442925757778 "IL.6"
"X17.3" -1.30418555975456 0.0813812427258575 "IL.6"
"X18.3" -1.05754354811527 0.0661866899450583 "IL.6"
"X19.3" -1.76187014880006 -0.200539045296356 "IL.6"
"X20.3" 0.421073486469209 0.417977374669146 "IL.6"
"X21.3" -0.373989632685381 -0.57982759165204 "IL.6"
"X22.3" -1.50463041726432 -0.611004360581363 "IL.6"
"X23.3" -0.168344418286768 -0.71311085996258 "IL.6"
"X24.3" 0.895927864113822 0.303303651193003 "IL.6"
"X25.3" -1.10822833540673 0.15211323532672 "IL.6"
"X26.3" -0.725610005961134 -0.04325465817437 "IL.6"
"X27.3" -0.105064923794924 0.12981284750153 "IL.6"
"X28.3" -0.239993130105677 -0.316449892506463 "IL.6"
"X29.3" -1.24339909214085 -0.464666456498419 "IL.6"
"X30.3" 0.633561299465444 0.193354602163678 "IL.6"
"X31.3" 1.60285421007404 0.00133279661148692 "IL.6"
"X32.3" 0.1515719535715 0.939727714946258 "IL.6"
"X33.3" 2.20060452896817 0.66114645880545 "IL.6"
"X34.3" -0.0249060188592059 -0.222082213215965 "IL.6"
"X35.3" 0.0391886642639729 -0.686138401150667 "IL.6"
"X36.3" -2.19580825865987 0.346936579376769 "IL.6"
"X37.3" -0.760074277305926 -0.0299440273110591 "IL.6"
"X38.3" 0.434616064738236 -0.0713636262814727 "IL.6"
"X39.3" -0.782773972820304 0.968465652007387 "IL.6"
"X40.3" -0.934234696708997 0.24536780233213 "IL.6"
"X41.3" NA -0.214509891806352 "IL.6"
"X42.3" 0.68032164982409 0.21030964489325 "IL.6"
"X43.3" -0.124369682807376 0.0429335742765994 "IL.6"
"X44.3" 1.11234469276946 0.303236951002959 "IL.6"
"X45.3" 1.36920102091445 0.215761627553026 "IL.6"
"X46.3" 0.612324347153608 0.727075697923312 "IL.6"
"X47.3" -0.739204418769099 -0.369474897614404 "IL.6"
"X48.3" 0.46587610119063 0.647080035665984 "IL.6"
"X49.3" 0.875739359235329 0.213203201424892 "IL.6"
"X50.3" -0.240532257034143 -0.431530738060105 "IL.6"
"X51.3" 0.55290947869301 -0.777502643216938 "IL.6"
"X52.3" 0.697277047315981 -0.316936739815282 "IL.6"
"X53.3" -0.643464459200418 -0.161779960724959 "IL.6"
"X54.3" -1.14213620743694 -0.271267795255369 "IL.6"
"X55.3" NA -0.535660483175724 "IL.6"
"X56.3" 0.0478086383516031 0.627641004320431 "IL.6"
"X57.3" 0.00299398085855021 0.51857098549239 "IL.6"
"X58.3" 1.27558082913383 -0.214156211261747 "IL.6"
"X59.3" 0.946631474622258 0.311226097640664 "IL.6"
"X60.3" -0.387888689270442 0.224096563182828 "IL.6"
"X61.3" -1.34513306960396 -0.672290424063669 "IL.6"
"X62.3" -0.154689450873126 -0.572801426493742 "IL.6"
"X63.3" 1.00199163376664 0.228478660271267 "IL.6"
"X64.3" 2.05847760668491 0.415363438856106 "IL.6"
"X65.3" 0.946594618270971 -0.607420652772647 "IL.6"
"X66.3" 1.45138017370961 -0.244741009233413 "IL.6"
"X67.3" 1.13228553446711 0.501569598189823 "IL.6"
"X68.3" 1.19204928695401 0.878916398177019 "IL.6"
"X69.3" 1.96802615849467 0.730377545076406 "IL.6"
"X70.3" 1.7619556341228 0.0244277435465792 "IL.6"
"X71.3" 0.176779575330769 0.605012632351765 "IL.6"
"X72.3" 0.149905551661467 0.189962416634162 "IL.6"
"X73.3" -0.145309857369115 -0.0652842263480463 "IL.6"
"X74.3" -0.841779885177198 0.743382488288842 "IL.6"
"X75.3" -0.993501050764337 -0.212574732454354 "IL.6"
"X76.3" -0.800810665937722 0.200740236534564 "IL.6"
"X77.3" -0.320289907461382 0.353069621249382 "IL.6"
"X78.3" -1.12336876800268 0.017976846288002 "IL.6"
"X79.3" -0.391548350198597 -0.475671014645591 "IL.6"
"X80.3" 0.298858643400623 0.60865690937122 "IL.6"
"X81.3" 0.42135447361295 -0.643317149329229 "IL.6"
"X82.3" 0.147981991659014 -0.716680345839231 "IL.6"
"X83.3" 0.61937590786421 -0.0566009595248916 "IL.6"
"X84.3" -0.584337606350982 0.448183292645204 "IL.6"
"X85.3" 0.590665252168484 0.439449785228912 "IL.6"
"X86.3" 0.157084118984284 0.216688015527478 "IL.6"
"X87.3" -0.963479766169539 -0.474846141720362 "IL.6"
"X89.3" -0.536148742124603 -0.0178178036441465 "IL.6"
"X90.3" -0.533176008574321 -0.481201681738597 "IL.6"
"X91.3" -0.603815282901848 -0.172178312666061 "IL.6"
"X92.3" 0.235597436312072 -0.433765603633189 "IL.6"
"X93.3" -1.44918231870684 0.0987526508941854 "IL.6"
"X94.3" -0.468357718950307 0.102257278045838 "IL.6"
"X95.3" -0.945327806064876 1.38847160781403 "IL.6"
"X96.3" 0.558855827157736 0.790726501355957 "IL.6"
"X97.3" -0.199117253768851 0.436690013246637 "IL.6"
"X98.3" -1.21064345551583 -0.156661638881685 "IL.6"
"X99.3" 0.0543787137975673 -0.435258299123475 "IL.6"
"X100.3" -0.767804788898539 -0.501467522054808 "IL.6"
"X101.3" -0.0726168090856621 -0.139230593116195 "IL.6"
"X102.3" 0.86749522839995 -0.546323170401693 "IL.6"
"X103.3" -0.208140719796449 0.467983380226363 "IL.6"
"X104.3" -0.60326914409761 -0.197780157747831 "IL.6"
"X105.3" 0.323725515500133 -0.103896878578564 "IL.6"
"X106.3" 0.70726319206942 0.304606125622143 "IL.6"
"X107.3" 1.07237713606677 0.418241098777786 "IL.6"
"X108.3" 0.384380758492959 0.601657216024165 "IL.6"
"X109.3" 0.722190208782931 0.584029772225797 "IL.6"
"X110.3" -1.34184222384806 0.0956719482534614 "IL.6"
"X111.3" -1.17442193950464 -0.187806643994617 "IL.6"
"X112.3" 0.225407385420662 -0.00687026623488893 "IL.6"
"X113.3" 0.0139853722891663 0.875817153352405 "IL.6"
"X114.3" 0.503307110742175 -0.0236494160297615 "IL.6"
"X115.3" -1.74669032695372 -0.199675819032758 "IL.6"
"X116.3" 0.0449834933433717 0.468710424413094 "IL.6"
"X117.3" 0.11229406000491 0.0315722279225495 "IL.6"
"X118.3" -1.67607909278189 -0.394071231732657 "IL.6"
"X119.3" -0.572161763065506 0.474351179926751 "IL.6"
"X120.3" -1.64368016271142 0.268065331779625 "IL.6"
"X121.3" 0.383570069413191 0.122501878900108 "IL.6"
"X122.3" 0.531090555331907 -0.686174596321491 "IL.6"
"X123.3" 0.995199401814686 0.782154895099962 "IL.6"
"X124.3" 0.493149817230542 0.233943468242051 "IL.6"
"X125.3" 0.106815046875892 -0.142897483764059 "IL.6"
"X127.3" -0.210945384681919 0.247894531950102 "IL.6"
"X128.3" 0.411242239295677 1.31500161714655 "IL.6"
"X129.3" 0.597146066933114 0.678653424592577 "IL.6"
"X130.3" 0.280799593515415 0.690926092424745 "IL.6"
"X131.3" 0.804583684782771 0.0715473501979728 "IL.6"
"X132.3" 0.28088661631184 -0.109438051826222 "IL.6"
"X133.3" 1.02389557338992 0.475145835256879 "IL.6"
"X134.3" -0.553395795864887 0.0144888216122653 "IL.6"
"X135.3" -0.821703014298475 -0.353058491224726 "IL.6"
"X136.3" -1.38970150654825 -0.656192343111113 "IL.6"
"X137.3" -0.816663028344584 -0.979473969227726 "IL.6"
"X138.3" 0.219528506105966 0.14270030386026 "IL.6"
"X139.3" -1.7265445505697 -0.514081679333441 "IL.6"
"X140.3" -0.243104021352659 0.206282711562575 "IL.6"
"X141.3" -0.603981260532261 0.301271707917778 "IL.6"
"X142.3" -1.1686108504923 -0.800987939125921 "IL.6"
"X143.3" -0.227874017116974 0.708225174595694 "IL.6"
"X144.3" -0.98545977221289 -0.888010534045649 "IL.6"
"X145.3" 0.717728899998031 0.341451785795221 "IL.6"
"X146.3" -0.208938896468464 -0.983633782756987 "IL.6"
"X147.3" -0.917108944816019 0.705594939142268 "IL.6"
"X148.3" 0.252177574099809 -0.282877313840147 "IL.6"
"X149.3" -0.908689736329607 -0.465125357883646 "IL.6"
"X150.3" -0.753806804238572 0.26854993447735 "IL.6"
"X151.3" 1.54961610361035 -1.14073291211372 "IL.6"
"X152.3" -0.520836956916499 -1.18076398538363 "IL.6"
"X153.3" -0.160880230643838 -0.626762072126278 "IL.6"
"X154.3" -0.350597454921292 -0.592097776781442 "IL.6"
"X155.3" 1.03235011608051 -0.104304855400295 "IL.6"
"X156.3" 0.701798477254932 0.0652086930209693 "IL.6"
"X157.3" -1.70134166591752 0.38215596913515 "IL.6"
"X158.3" 1.02017109819189 0.258169608232953 "IL.6"
"X159.3" 1.26388297630986 -0.157510058798335 "IL.6"
"X160.3" 1.733953591212 1.15728231435699 "IL.6"
"X161.3" -0.230621124535677 0.0892293235914255 "IL.6"
"X162.3" -0.614477513042054 0.100503666245965 "IL.6"
"X163.3" 1.54476201039402 0.341096716890452 "IL.6"
"X164.3" -1.49218890300289 0.118750763867322 "IL.6"
"X165.3" 0.1852198943001 -0.550107848613253 "IL.6"
"X166.3" 0.260129046910139 0.532668151247967 "IL.6"
"X167.3" -0.380259138247781 -1.2104840869166 "IL.6"
"X168.3" -0.332624574712044 0.15630121774925 "IL.6"
"X169.3" -1.27917209744147 0.189987012103011 "IL.6"
"X170.3" 0.125530976555866 0.263841112621414 "IL.6"
"X171.3" 0.202035403058879 -0.0372554347948548 "IL.6"
"X172.3" 1.51716064855612 -0.500339123225248 "IL.6"
"X173.3" -1.43803791270392 -0.921681403904756 "IL.6"
"X174.3" -0.7282109032962 -0.366238558027948 "IL.6"
"X175.3" -1.03670570446908 -0.340048287804154 "IL.6"
"X176.3" 0.410001766173729 0.303418747767056 "IL.6"
"X177.3" -0.383520183270222 0.644263786826243 "IL.6"
"X178.3" 0.777568678183703 0.274072794311297 "IL.6"
"X179.3" 1.14495660573926 1.07392558906205 "IL.6"
"X180.3" -0.872376602962927 -0.246754529866958 "IL.6"
"X181.3" 2.88889885486345 -0.331309311331297 "IL.6"
"X182.3" 0.709291801700891 0.176849856789796 "IL.6"
"X183.3" -0.0282278935974934 0.100316558959921 "IL.6"
"X184.3" 1.44350062095642 -0.396539037333197 "IL.6"
"X185.3" 0.133573434921385 -0.0370366030186353 "IL.6"
"X186.3" -0.884890287932291 -0.525079812575243 "IL.6"
"X187.3" -1.58251785528371 -0.219250943908163 "IL.6"
"X188.3" 0.240346701475125 -0.209263439887239 "IL.6"
"X189.3" -0.481920965127819 -0.386210920960313 "IL.6"
"X190.3" 0.580273275815001 -0.490792604515956 "IL.6"
"X191.3" -0.337046000932704 -0.477420298494816 "IL.6"
"X192.3" -0.938499815431773 -0.958220172140388 "IL.6"
"X193.3" -1.73532110016517 -0.293372815830999 "IL.6"
"X194.3" -1.07710683137716 0.219743251387551 "IL.6"
"X195.3" -1.31997884695707 -0.266794615366797 "IL.6"
"X196.3" 0.741686160791397 -0.00744870451267732 "IL.6"
"X197.3" 1.82456743872769 0.651683316438953 "IL.6"
"X198.3" 1.23578771410965 -0.588222044897711 "IL.6"
"X199.3" -0.748609862775083 -1.09946721245517 "IL.6"
"X200.3" -1.3649334789301 -0.4915177585568 "IL.6"
"X201.3" -0.311374820650181 -0.701867774482966 "IL.6"
"X202.3" -0.895469637434709 -1.27466688604596 "IL.6"
"X203.3" -0.513707518208974 -0.871728900833886 "IL.6"
"X204.3" -0.660474257040218 0.0969112026508643 "IL.6"
"X205.3" -1.45482120342473 -0.95318352615882 "IL.6"
"X206.3" -0.776442094574443 -0.356008679037821 "IL.6"
"X207.3" -0.952556273491366 -0.795514582202364 "IL.6"
"X208.3" -0.204029784654439 -0.411037593996744 "IL.6"
"X210.3" 0.200615243207813 -0.589394095475265 "IL.6"
"X211.3" 3.16492632335843 0.926874396543292 "IL.6"
"X212.3" -0.76574392102042 -0.640840264346637 "IL.6"
"X213.3" 0.189695169194639 0.330477762145191 "IL.6"
"X214.3" 0.0673131898297399 -0.448706841012077 "IL.6"
"X215.3" 0.34192229920453 1.20734799402557 "IL.6"
"X216.3" 0.0669932288552523 0.0684915383046381 "IL.6"
"X217.3" NA 0.626799889274836 "IL.6"
"X218.3" 0.548226733291532 0.476828277870132 "IL.6"
"X219.3" 0.810566196360959 0.481624114970538 "IL.6"
"X220.3" 0.964891017106327 0.726192870205722 "IL.6"
"X221.3" 0.559332116655978 0.532108877860199 "IL.6"
"X222.3" 1.68845466171036 0.124792727343014 "IL.6"
"X223.3" 0.360635097730531 -0.214726157803283 "IL.6"
"X224.3" 1.41107275192295 1.12206723345639 "IL.6"
"X225.3" 0.651928731151608 -0.13222547744929 "IL.6"
"X226.3" 0.869544520394253 1.21335184989311 "IL.6"
"X227.3" -0.439835445251843 0.123989140785213 "IL.6"
"X228.3" -0.423240021805727 -0.180684455442701 "IL.6"
"X229.3" 0.0596622381016726 0.514120469998694 "IL.6"
"X230.3" 0.097022991425801 -1.17475726943181 "IL.6"
"X231.3" 1.17976665977569 0.272369406902451 "IL.6"
"X232.3" -0.911829388460308 -0.0595106104793263 "IL.6"
"X233.3" -0.671891281402344 0.178629828974758 "IL.6"
"X234.3" 0.0366599406180675 0.152605719136146 "IL.6"
"X235.3" 0.300510193095539 0.0945000787255914 "IL.6"
"X236.3" -0.356604401117108 0.0158030552262403 "IL.6"
"X237.3" -0.571869603937853 0.0858459395193831 "IL.6"
"X238.3" -0.242106630592413 0.0523636617300129 "IL.6"
"X239.3" 0.317564186758952 0.0294087734665585 "IL.6"
"X240.3" 0.394355392173039 0.517279269429089 "IL.6"
"X241.3" 1.33054759083805 -0.107264593213108 "IL.6"
"X242.3" 0.071354568470613 0.27420559526498 "IL.6"
"X243.3" 0.709016336509176 -0.272766965431345 "IL.6"
"X244.3" -0.43480925898792 -0.474630465958112 "IL.6"
"X245.3" 1.20335217042127 -0.350507068167637 "IL.6"
"X246.3" -0.292304062682456 -0.229927668288545 "IL.6"
"X247.3" -0.435979876553419 0.743467948735761 "IL.6"
"X248.3" 0.785806552968594 0.742385018559622 "IL.6"
"X249.3" -0.473146892875789 0.19971131542554 "IL.6"
"X250.3" -0.805820807822997 0.290979662608706 "IL.6"
"X251.3" -0.857915230219736 0.782460126346843 "IL.6"
"X252.3" -0.283272262568186 0.433653735646832 "IL.6"
"X253.3" 1.31285573434366 -0.198318523366119 "IL.6"
"X254.3" 0.320468226798491 0.422254998843681 "IL.6"
"X255.3" 0.604152220651981 0.345041461850756 "IL.6"
"X256.3" -0.24506739569835 0.187212072879591 "IL.6"
"X257.3" 0.674029000318581 0.123072551600474 "IL.6"
"X258.3" 0.409158149854663 0.169849248050941 "IL.6"
"X259.3" 1.68167996444139 -0.133065940591696 "IL.6"
"X260.3" 0.0873345504422072 -0.100756195861819 "IL.6"
"X261.3" -0.847138099639197 0.145677458198762 "IL.6"
"X262.3" 1.52115203624159 0.929246262757875 "IL.6"
"X263.3" 0.650973297013013 -0.410850174238521 "IL.6"
"X264.3" -0.254648173665888 0.364575032190019 "IL.6"
"X265.3" -0.114223544663503 -0.0216047123356987 "IL.6"
"X266.3" -0.169474506927305 -0.0266474232208492 "IL.6"
"X267.3" 1.02867367151258 0.405537105980538 "IL.6"
"X268.3" 0.21552028343657 0.349155943105399 "IL.6"
"X269.3" -0.672628867218447 -0.0782297502127957 "IL.6"
"X270.3" 0.93611380301495 -0.636032864087592 "IL.6"
"X271.3" NA 0.118839150302179 "IL.6"
"X272.3" -0.00119276398328971 0.0416484344620291 "IL.6"
"X273.3" -1.0134292843211 0.126233679856468 "IL.6"
"X274.3" -1.03257720056522 -0.211937669929591 "IL.6"
"X275.3" -0.0973242684793826 -0.921050494665547 "IL.6"
"X276.3" -0.974868119410512 -0.21209152110313 "IL.6"
"X277.3" 0.100543876320289 -0.040768851056142 "IL.6"
"X278.3" 1.27758634785246 0.214286038832661 "IL.6"
"X279.3" -0.0640511793770335 0.263019608483511 "IL.6"
"X280.3" -1.33135334035994 -0.15493089371384 "IL.6"
"X281.3" -0.376043835553979 -0.611133836809704 "IL.6"
"X282.3" -1.20226009873245 -0.978601325538756 "IL.6"
"X283.3" 0.533814291631098 0.234171897898511 "IL.6"
"X284.3" -1.58380150112756 -0.583300481708763 "IL.6"
"X285.3" -1.96132612579681 0.048527663910195 "IL.6"
"X286.3" 0.793069174119961 -0.142140604021106 "IL.6"
"X287.3" -0.113194716430711 -0.127622999336907 "IL.6"
"X289.3" 0.139037554397987 -0.144128882822507 "IL.6"
"X290.3" -0.19463597654584 -0.310129060789546 "IL.6"
"X291.3" 0.399838243046113 -0.342196272592922 "IL.6"
"X292.3" 0.405319090381873 -0.581575429277986 "IL.6"
"X293.3" 1.21094726165142 0.549965997508919 "IL.6"
"X294.3" -0.752490827788244 0.289982560278145 "IL.6"
"X295.3" -0.649415369706464 -0.0675916798322158 "IL.6"
"X296.3" 2.04745467157617 0.125856969093578 "IL.6"
"X297.3" -1.58154756398479 0.528472345372627 "IL.6"
"X298.3" -0.842668828936809 -0.875607081590678 "IL.6"
"X299.3" -1.58531103419049 -0.76376223559834 "IL.6"
"X300.3" -0.394856239265494 -0.232666146136046 "IL.6"
"X301.3" -0.956122269848194 -0.640554609307221 "IL.6"
"X302.3" -1.22577174878282 -0.00847588440857459 "IL.6"
"X303.3" -0.203938618870506 0.383742840733128 "IL.6"
"X304.3" 1.02324832287921 0.75815044271369 "IL.6"
"X305.3" 0.83891739012307 0.0334927685500597 "IL.6"
"X306.3" 2.41518703625736 0.627143018557703 "IL.6"
"X307.3" 0.784275521880651 0.0152427985098249 "IL.6"
"X308.3" 0.502605627872548 -0.02841922174792 "IL.6"
"X309.3" 0.914478513465496 -0.258637580182291 "IL.6"
"X310.3" -0.0441040065711452 0.208710380995065 "IL.6"
"X311.3" -0.35076064084262 -0.598529167404645 "IL.6"
"X312.3" 0.532921309118602 -0.515495718682562 "IL.6"
"X313.3" -0.889751346267448 -0.120035498241579 "IL.6"
"X314.3" 0.703143076443012 -0.516093652900684 "IL.6"
"X315.3" 0.0268696084005883 -0.67686792062071 "IL.6"
"X316.3" -0.546339918509593 -0.422546835027883 "IL.6"
"X319.3" -1.46257145156153 -1.11198636635334 "IL.6"
"X320.3" 0.0877877801436998 0.166539026957578 "IL.6"
"X321.3" 0.0740079261590679 0.312122535529144 "IL.6"
"X322.3" 0.014777227299277 -0.141644725087453 "IL.6"
"X323.3" 0.900199526270437 0.0129535385274299 "IL.6"
"X324.3" -0.600113450287079 0.209082682531974 "IL.6"
"X325.3" 0.508026332300975 0.202009010795954 "IL.6"
"X326.3" -1.05143236364009 0.528309677624346 "IL.6"
"X327.3" 0.452390127871005 -0.18484775071616 "IL.6"
"X328.3" 0.9322950488537 0.708966878076542 "IL.6"
"X329.3" -0.367124255328306 -0.295388186998162 "IL.6"
"X330.3" 1.71518479886936 -0.181307719195144 "IL.6"
"X331.3" 0.157597700965447 0.387000652640096 "IL.6"
"X332.3" -0.136886594251993 0.232716925922306 "IL.6"
"X334.3" -0.663316821361412 -0.0977210860834015 "IL.6"
"X335.3" 1.50228875030545 -0.581388118126902 "IL.6"
"X336.3" -1.25976124505306 -0.50445419323612 "IL.6"
"X337.3" 1.00413185610742 0.0795815112104041 "IL.6"
"X338.3" NA -0.248705976179911 "IL.6"
"X339.3" 0.894055040314864 -0.352883696973721 "IL.6"
"X340.3" -0.934528264223493 0.00676074477898114 "IL.6"
"X341.3" 0.244991052004077 -0.801808076679294 "IL.6"
"X342.3" -1.37568905326505 -0.84379192224057 "IL.6"
"X343.3" -0.898358961692879 -0.767409631713867 "IL.6"
"X344.3" 1.73436889462804 0.117131678671099 "IL.6"
"X345.3" -0.181959893100554 -0.236402869893299 "IL.6"
"X1.4" -0.609871548721053 -0.31367641183436 "MCP.1"
"X2.4" -1.02844577029863 0.573530954435341 "MCP.1"
"X3.4" 0.1485916633346 0.73554819277644 "MCP.1"
"X4.4" 0.767340722193542 -0.0232955929037361 "MCP.1"
"X5.4" -0.00956896037569666 -0.347403203560219 "MCP.1"
"X6.4" -0.563954226079085 0.240262685086251 "MCP.1"
"X7.4" -0.00223370524317387 0.235010302138425 "MCP.1"
"X8.4" 0.533533460079722 1.21666085342249 "MCP.1"
