"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24" "PC25" "PC26" "PC27" "PC28" "PC29" "PC30" "PC31" "PC32" "PC33" "PC34" "PC35" "PC36" "PC37" "PC38" "PC39" "PC40" "PC41" "PC42" "PC43" "PC44" "PC45" "PC46" "PC47" "PC48" "PC49" "PC50"
"X23" 32.4502424205762 -66.912186760061 13.0891592984298 27.3307570592177 -2.5382102279411 14.3725089992197 23.6052251246972 3.30289599058509 -1.82725850960665 -5.86052250861644 1.58904454801439 5.67081673158582 -3.53665944565599 30.1219576478231 -19.9652953533781 10.5812301339045 14.6641257382406 23.7557460130488 -25.8514928858163 -48.1019513845466 -39.6709337045695 -4.19390459122893 -0.34611236094916 -11.9330601884642 14.6533346847686 3.63695300376477 -13.180595224374 -55.9737676656115 -33.4726051661224 28.1902977261056 -18.8434415958318 31.2035489725059 72.3992655132242 5.55226630990489 -57.510165345716 -51.7090173597941 41.1378941699484 1.3905575491373 -51.4425339044383 -23.5808759881829 16.6786255461241 26.0967741559824 -19.6175816801586 40.3553664805389 -4.2669660403415 -2.24616289891594 -0.751217424798179 14.6585780828387 -17.0364944966021 -10.8863594507969
"X24" 15.8970185548774 -21.2381048533773 -22.3285846152429 39.1156585455479 8.34365125044213 8.4930192603355 22.1455620485618 -11.2695945833171 -7.95169943848775 1.04430640791842 -2.39384566639957 -3.29527989196099 -5.15145077143139 8.16515894953004 -10.8138813312613 8.64527157165541 9.31560170154437 4.39275955638109 -14.273294371498 -17.067533365588 -30.5636840881475 -11.7575781193263 -13.3634440103084 -2.51771919073967 -2.98036106917195 3.51309846809648 -3.80693505569332 12.4225328996902 -21.5219874527879 0.224998729526579 6.61685992676343 3.91291191608963 -10.7119898006701 -4.07665099269865 11.535432979457 3.4874254002867 -7.36867587228362 -1.17039498969819 -2.73901736998245 -1.50646413918938 -2.76373701466691 -5.59006198724306 16.5355773815486 -13.9897406461149 -6.13680897431844 -1.34561172732037 0.257209222597083 3.55184095340768 0.997369545346435 6.01385662772611
"X25" -2.62361550480464 32.4236767430732 4.20742686352284 29.4990142803057 19.3106152972613 -6.08111844359585 7.7201160396044 -21.1524546966474 -9.07990202983618 -0.352337143449838 26.4879334302795 -2.63859008219214 14.0343493692523 8.86068105696921 8.42092245032421 4.40617090900118 3.81355388454527 -25.1663137067812 12.1170492049469 -12.4750010862383 5.8574843608493 9.20580526567415 -4.48328370318081 18.0391173814291 -7.71432247288274 -17.5370354355402 -9.09771595608073 -2.84676625355059 -5.55182790475773 5.93015369937903 -5.36570623315812 3.29655549920485 -6.34348458850126 8.96220187387047 2.82202717595582 -2.77303128086575 -3.52501711680061 4.99019089036959 -11.2871319887479 -2.35568436797158 3.27502152194528 3.19813786157691 -0.407011211644253 -10.6715394349391 -14.1286513995497 -11.4206437443727 -3.98547746920718 5.96574683678582 3.70509570692944 -6.00761249108228
"X26" -13.2113121080424 9.15408522084908 7.99825737678907 29.4567684393547 -13.1661738947639 -13.5853368362628 -15.2331822370019 -19.677801448406 6.43060386102387 -12.3223138787584 9.30876361949802 -6.4359843391314 9.10159722390798 -3.95650139428646 -2.7177093954813 -0.336812181641773 9.35462907611841 -4.95510811392568 13.3876986370583 -16.9403980549728 -1.31676635652534 1.74907370160172 -4.15663591195891 -2.33411198909109 -7.13521941309445 -5.66557251908548 -7.78674787019313 -1.96549782869374 -14.0274763780904 4.90742977340982 5.77640637877264 -4.72986056447263 -0.955468570073406 4.19268275181699 -2.02396942856514 6.18563331142353 0.416288797354748 6.67783659162796 3.2443153453967 -2.28696481418621 -8.49566149499379 3.17024092468208 -5.19538926627546 -2.43494063500229 -10.5087357962535 -5.40761454256997 1.12586057642475 -1.22134183949869 -2.48783563348081 -8.91526633121722
"X27" -8.60992367626124 -25.8293463518951 18.4077789655706 8.29029981791635 -13.9153714288556 17.4502614484523 -5.5726668351662 -0.669673399058778 -31.3172454208336 -5.34470079823655 -6.58098203773731 2.65215679384072 17.7415149557294 -8.35513113576772 19.7060764763713 1.07460088985034 2.8799009835151 4.82014372532756 24.721864195775 4.71321463105448 -3.74079058714412 7.03565802528383 -7.69822730159006 20.2026954364431 -16.4148433007298 -13.2737451821998 4.81072760074578 3.84908554487966 4.97285507226957 -5.88308923511882 -3.24361702502107 4.02726578088136 2.2195708479324 -2.76908470352985 -1.02046743251726 -11.9776693301066 1.30398212153532 -3.10199425117184 6.68543334758123 12.1052358710098 -7.36948372709285 -9.69905054548697 -9.30596249963437 3.13877366079048 -6.59124766811444 -1.70538062488176 -1.58609981500877 -0.904679497632085 3.98142525381001 -9.87180190987601
"X28" -1.40518656771204 -19.133324775246 4.87567777911869 14.9818716013308 -27.7461824325885 -6.12272033207879 3.43872830667459 -0.974334470966014 -9.21460562388558 -1.28991496637938 9.93886219672486 26.4991710803329 -6.0047116405684 -5.58496783935866 -13.070638160912 -1.50562186056142 6.70538270339792 2.34133125884117 4.97173430520222 -1.57664463914275 5.32310646971598 -10.3078432275713 9.48650939983822 3.34124414608711 8.34468692665694 4.68495486357864 -6.37878118266902 11.4753587095444 18.8501900548018 -10.0589646107422 7.64163002213223 5.74941112924242 3.13717362049146 6.21518752861885 -5.28227307960153 -5.51074765916085 2.0766408224015 -0.976856787018419 -0.679705045823262 14.6083617664157 -5.94735290110683 0.785188736000271 4.26943292819453 2.82222276028573 -5.83937377655251 0.5694314272365 -2.58586446458508 12.9546798266965 -5.35585490842847 -5.44921431818399
"X29" -21.5024367291189 -9.88794653837518 17.4281950565555 13.6301690730319 -21.8606500363969 -16.1303686343808 -5.30289590689679 -27.7284725633383 20.1677380404657 0.759783603290444 -3.2986693539532 -3.64754226708642 -11.2466798728926 -5.95539507657082 -17.9735515961807 -8.60374135463265 12.8673228352526 18.766264349671 1.92803345609931 1.50649612268892 21.9843538868258 -12.2073618657358 7.15532345920599 -4.2931132502586 1.77557361695054 3.23579879178809 -14.3033826960873 14.7087779064919 5.39901751485098 3.66972927524513 -1.29570562988751 13.5367875751454 4.99960186426474 1.79231729599627 -9.48035767010996 6.42215897909333 0.918859518393738 -1.26850844042536 5.72198305561255 10.0094209389733 -5.92592566178935 9.1212031441654 0.028067906042419 4.00715063255706 7.78971085829578 -3.3270855117446 11.0719700603044 0.252524023688268 -3.76491608665886 1.62526702539338
"X30" 12.4074997116389 -49.6883325319751 39.6261593805035 -5.38021411998967 -15.5465028649293 -14.5105293112535 -24.8792337722609 -2.67643021772237 -8.92704239150631 22.3681563602202 10.5761706086013 11.7333791549367 12.8905550711114 22.804351193438 -16.2678315782831 -0.278975137541742 4.04862345908303 10.1652571962746 5.85799436178794 -8.91936314423716 -0.0552531222264171 0.179452802687889 9.25084761102256 -8.15695161903143 18.4288026763064 1.41222807205497 10.6619093664483 -0.8520132778597 -0.102080334834951 12.3108244190781 15.2503846407639 5.60713624754339 -0.92939997779665 -6.27513459983198 18.0435749048381 6.57333443672659 -9.76341581017969 -10.3939462280896 -7.73719080358505 -6.73500216895126 -4.00911109993398 8.1432977400815 -11.8932744313216 -9.26338749958822 2.02347354950562 -2.34112149643241 5.23293660832886 11.2672135621117 0.696321872842098 2.36897408869804
"X31" 18.4956192721714 -30.3902401997242 16.9459683855918 21.4024992130984 26.4440291649079 16.4340272707469 -26.4344593479438 -10.1845246135342 -28.6030421638664 17.2212859461666 10.6123734737621 8.90128416943602 9.59939938606315 7.1013033501315 -5.6446876966376 -13.1152569762609 -2.45410372990062 -0.894793578200319 -0.759449007058972 -3.06285292352265 0.956963174641306 -18.6526896556085 10.7526183284654 17.3409912713515 -3.38921958059029 -6.42863905542226 -3.78362466228678 16.8437047284507 6.08463940188295 2.9156639600382 -9.41003811454921 8.54351357859014 4.04404387779059 4.66607244029686 8.04002747664173 3.94274831720189 28.6143588139288 8.11478790159563 13.1899142116387 -1.25159912980785 -11.7398273114914 18.6371443168939 19.4912387452642 -3.29213801068249 3.31290341604054 10.8323249133226 -8.1269449487319 -4.93534599524297 -0.514459746789534 4.75637026556181
"X32" 4.5551576855741 -17.3764638976685 20.6688141988969 24.0053685598085 -14.139637562994 -20.0259616363903 -5.11494638000451 -9.29437774072108 20.951381558091 13.4681134327091 15.5392132773744 1.26847888509872 3.45403094954553 -18.57017369694 -0.379155915641017 -17.3175151617411 4.54526452590733 -6.36195314958368 2.89729102646149 -2.39784822011659 4.46585657631654 -14.3279550262967 9.37030844561429 -7.50118412963248 -3.84010080724428 2.59823695606893 -5.95766095437806 8.15327353399857 -6.9298022668039 1.51092870385141 -5.77501134406433 -6.14922326826539 5.0750658427298 3.18198565354801 -6.45820779786006 1.85068458066615 2.24641780617632 8.50638503714762 5.52558506252412 0.959913470909354 -9.31357650935526 16.2332552574316 -0.0756536732935756 6.36382308076242 2.75392226592708 6.0487088095508 -7.4980711528107 1.77928649971974 4.50603052007067 1.62436562358781
