"ILMN_1774874" "ILMN_1705769" "ILMN_1787897" "ILMN_2184373" "ILMN_1791759" "ILMN_1720048" "ILMN_1671509" "ILMN_1674563" "ILMN_1791447" "ILMN_1773352" "ILMN_2052511" "ILMN_1775501" "ILMN_1704321" "ILMN_1699651" "ILMN_1728106" "ILMN_1778457" "ILMN_1674167" "ILMN_1772674" "ILMN_1735208" "ILMN_1738725" "ILMN_1793988" "ILMN_1775822" "ILMN_1809813" "ILMN_1716608" "ILMN_2375879" "ILMN_1790149" "ILMN_2207504" "ILMN_3239965"
"X194" 8.604850104 7.817996064 6.865451655 7.695560383 15.68574488 7.24398326 6.848860106 6.984035704 7.246814079 8.229463894 6.820926845 10.65442818 7.098713559 7.457774712 9.197272005 12.54842497 6.325598279 7.118438542 7.252088366 7.202526953 7.173436291 7.563692396 7.065176125 7.015459306 7.52993445 7.171686341 5.756008689 14.28218551
"X195" 7.89999875 7.781126312 6.666000795 6.197581823 15.78172637 8.148970986 6.682474483 7.039965109 6.988947986 8.637668672 6.972567781 10.00296864 7.012941212 7.173506535 9.964901522 12.38877525 6.232288688 7.078329801 7.125011089 7.145808384 7.436291124 7.848863145 7.041960371 7.085938969 7.679634792 6.952302878 5.729494927 14.28339865
"X196" 9.135234524 7.695501488 6.446164892 4.947008589 15.63046377 8.056257623 6.772405822 7.002368366 7.12835968 8.309118121 6.810529708 9.397474155 7.073059349 7.240281268 10.02874184 12.00420199 6.149563526 6.988009892 7.224443985 7.407319793 7.365558983 7.627052939 7.029969794 7.15877968 7.658137281 6.964681949 5.818470377 14.27501919
"X197" 8.855782634 7.755601136 6.682623561 6.985823353 15.50478506 7.881706929 7.272537746 7.034052594 7.351676081 8.484948887 6.866318331 10.67779921 7.093607101 7.733620327 10.14171686 12.55937729 6.133462977 7.028130813 7.190059871 7.293820662 7.222709322 7.692512384 7.097718494 7.168893249 7.652294833 7.10895985 5.666574605 14.25694237
"X198" 9.719014689 7.777423589 6.53027315 6.602215881 15.72913919 8.209255237 7.534537802 6.996334414 7.125282704 7.447272752 6.847372722 10.72747165 7.057027881 7.153125635 10.68850423 11.55026146 6.097977144 7.032328888 7.122659957 7.169605735 7.208571732 7.444746129 7.080718254 7.025334412 7.674050453 6.933547153 5.836930665 14.31061745
"X199" 8.676324634 7.891574343 6.549999979 6.491887948 15.55946234 7.288044296 6.235454948 6.996877906 7.312685287 7.696606791 6.951111291 10.21656416 7.040236365 7.240431816 9.810729878 12.29573601 5.994941992 7.022137739 7.095631432 7.495535679 7.120936777 7.399193288 7.62501056 7.087449913 7.699337376 6.998889824 5.596686243 14.18207606
"X200" 8.813563235 7.836120199 6.468832486 6.479107793 15.51472616 9.17544633 7.499476461 6.938389964 7.056529392 8.537312395 6.79113644 10.17272592 6.994028553 7.19366682 10.40020526 11.71845582 6.039995115 7.078155379 7.34061064 7.242189853 7.248667129 7.410082687 7.108664791 7.162133062 7.659070016 7.042383303 5.733048624 14.33464039
"X201" 9.336837801 7.439719307 6.59347191 6.167080583 15.70106397 7.772955681 6.872379166 6.996093095 7.194668003 7.920701395 6.841837367 9.842003629 7.023508184 7.228718468 10.58128634 12.11845694 5.992500411 7.072249823 7.202299213 7.119211226 7.095301085 7.877770606 7.107119004 7.111124663 7.666463848 6.969177567 5.755051875 14.39804969
"X202" 8.430674478 7.61306068 6.267295261 6.953067257 15.66269408 8.065293799 6.690622588 7.013144519 7.14012762 8.381480891 6.922038474 9.873095514 7.011595054 7.101524063 10.28161506 12.38304741 5.920494279 7.023764505 7.083369795 7.134464651 7.143103747 7.657322129 7.099106752 7.035153736 7.886885814 6.924031609 5.8211443 14.43558284
"X203" 9.155752396 7.866723072 6.777909299 6.167036622 15.72475319 9.306444314 7.70333817 7.009164619 7.380214279 8.20295702 6.913940558 9.876237799 7.001251127 7.114259922 10.3995581 11.48089989 6.065469934 7.015730671 7.182605885 7.206166602 7.204712407 7.399841919 7.047518863 7.117725291 7.557169846 6.980681458 5.751812362 14.42350087
"X204" 8.512377978 7.697878639 6.585771631 6.796306493 15.75803177 8.22773293 6.987759453 7.025447778 6.923598568 8.092702618 6.844908744 9.958972518 6.989598248 7.179461629 10.27906669 12.41442366 6.250640314 6.98993747 7.377767177 7.125564675 7.182777274 7.163884466 7.0690228 7.098315295 7.678177436 7.001114985 5.669154936 14.46631102
"X205" 8.930281565 7.660463399 6.875421193 7.219452137 15.6727424 8.351433412 7.22890211 7.019513984 7.17516516 8.151771471 6.885337437 11.06062193 7.063684652 7.045359126 10.50689595 12.42540694 6.138093123 6.965206023 7.169535183 7.414833417 7.283968508 7.787083286 7.197673936 6.99536584 7.557289404 6.963546073 5.730353152 14.33803377
"X206" 9.098559077 7.667536615 6.599576154 6.619900152 15.76660246 7.489214869 6.19814408 6.971406886 6.869335093 7.877520525 6.838574274 9.17303993 7.034234606 7.087006405 10.03952593 12.43662769 5.895264411 7.06876211 7.178197305 7.354785221 7.196274409 7.478214044 7.049178161 7.064405368 7.870207114 6.939216008 5.693851577 14.39145882
"X207" 8.626443128 7.743708337 6.483877908 6.93914006 15.82713127 7.643239474 6.206209346 6.947241461 7.094932158 7.951512767 6.828403806 10.13872509 6.974624864 7.260110585 10.24524805 12.10151286 6.010411119 7.013041676 7.197565586 7.249542996 7.317189647 7.670379331 7.001850553 7.103412629 7.602711184 7.076981357 5.675689906 14.4703187
"X208" 9.090780501 7.895503883 6.598641238 5.867349194 15.33416078 8.535409744 6.957361352 6.930701531 7.061083867 8.48306765 6.844361652 10.34568567 7.01264202 7.156625338 10.39202574 11.84982184 5.994813235 7.01296704 7.296342457 7.196109933 7.267675729 7.570034547 6.984576684 7.106385731 7.525543785 6.959360449 5.713581527 13.92592734
"X209" 8.943966484 7.802249497 7.066459332 7.083505957 15.51277602 7.55477575 6.257314448 6.925128383 7.085869005 8.194899123 6.867292111 10.01357058 7.014990798 7.192761749 9.937683987 12.01704165 6.171588949 7.062418389 7.160015104 7.127657529 7.27520405 7.314752556 7.093274477 7.063334399 7.680288815 7.034667274 5.819341947 14.38344789
"X210" 9.006165425 7.879399195 6.903719361 7.920232548 15.92824161 8.064694089 7.477725201 6.98413874 6.967267475 8.340050577 6.873088997 9.692983616 7.035091735 7.106358965 10.4484185 12.23628546 5.78857188 7.032892396 7.259541883 7.405818979 7.218899938 7.726436194 7.298681507 7.078586206 7.752920898 6.939167747 6.002744544 14.36679951
"X211" 8.874539599 7.769958487 6.415733662 4.999861955 15.36538138 7.992822945 6.546885883 7.015080958 7.068914077 8.477615394 6.886253583 9.711359908 6.95658571 7.142405083 10.1272818 12.41737425 6.087477353 6.959968083 7.196702679 7.224688235 7.223781301 7.532413009 6.998795092 7.190772968 7.579440838 6.984457455 5.658427217 14.14923593
"X212" 9.205496123 7.839216232 6.47175599 6.103584791 15.67599153 9.194895908 7.177564707 6.903177659 7.031612943 8.318337903 6.809694034 10.29025743 6.987853003 7.243686917 10.30172537 11.59254619 6.062196338 7.089730285 7.244808227 7.284982684 7.282307289 7.761474131 7.064201896 7.131703373 7.53187082 6.964375594 5.612844732 14.3452477
"X213" 9.803605512 7.836074655 6.434033863 5.609616296 15.72438616 8.082470215 7.209252077 6.943787367 7.16909739 8.283805136 6.831170656 10.41057873 6.973433535 7.103979949 10.3514543 11.82869954 6.123830499 7.045423534 7.190158196 7.266778126 7.373786149 7.912590881 7.056566217 7.119635271 7.85897482 6.863442826 5.748190002 14.50386762
"X214" 8.411793636 7.839726953 6.51140188 5.326671499 15.62205826 7.911945909 6.726607453 6.931976703 7.003948482 8.165724077 6.826298772 9.928327418 7.187964052 7.209489442 10.21925226 11.68919146 6.215058504 7.062944438 7.165936307 7.266617009 7.349252604 7.445024138 7.093320446 7.037390661 7.613710773 7.014745593 5.713143467 14.21488632
"X216" 8.989191441 7.702740679 6.336580263 5.314402831 15.81163331 7.68578257 7.228607363 7.077942971 7.085705693 7.961294781 6.881908908 10.29026915 7.018961373 7.130470436 10.65864979 11.91341743 6.205899975 7.006783575 7.128127835 7.535905343 7.343269075 7.682601883 7.023490252 7.109874668 7.707855688 6.878274284 5.707564314 14.45974413
"X218" 9.067114787 7.960840859 6.42725852 5.122746092 15.75289922 7.200282507 6.963227661 7.055488889 7.076954253 8.139760743 6.90105393 9.867221863 7.102009237 7.202176514 10.35591542 11.70163132 6.192637658 7.048499593 7.26260261 7.298555269 7.102320223 7.613913477 7.09201682 7.065141611 7.597515097 6.912874695 5.779439012 14.36877776
"X219" 8.87606528 7.909186667 6.562617687 6.518487024 15.35833966 8.856863983 6.835851628 6.969485298 7.579531551 8.401114939 6.901644445 10.90847147 7.003600864 7.189042369 10.07520434 12.1477811 6.154289476 7.060584155 7.260339877 7.186186611 7.197837083 7.59165233 7.070566743 7.055397181 7.625701877 7.04185833 5.584211815 13.97889378
"X220" 9.176420253 7.728841424 6.225197201 5.32789782 15.55642533 7.680737473 6.823153987 6.990815585 6.939409844 7.84165798 6.888322515 9.470069005 7.016599095 7.158557284 9.987235322 11.15818709 6.10826074 7.020817462 7.216504034 7.262010234 7.209224685 7.70832092 7.057982952 7.067431021 7.526764636 6.943247836 5.830323021 14.28158697
"X221" 9.815275702 7.692959458 7.027726678 8.481161901 15.77876449 10.02300523 8.702328886 6.94706082 7.103956467 8.420737985 6.822987026 10.88733374 7.052076697 7.211808984 10.88118603 11.93545161 5.977545285 7.051835358 7.247561277 7.448225267 7.070862165 6.704515907 7.043677036 7.030992631 7.736845837 7.034423401 5.653289294 14.42218039
"X222" 9.043236447 7.778080748 6.738997562 6.682612602 15.76238215 8.981197707 6.887093567 6.923206512 7.063178334 8.523273026 6.885592393 10.06396268 6.966766457 7.172548534 9.899972738 11.88126803 6.122391845 6.995632235 7.199500789 7.209795322 7.227064468 7.719685001 7.265808084 7.022352351 7.56881418 6.987346086 5.708516967 14.38238967
"X223" 8.957786622 7.877805567 6.486329156 6.25995707 15.55521024 8.39346341 7.43437269 6.9919903 7.375178379 8.888301531 6.879368792 11.14817527 7.042109594 7.268336244 9.885128794 11.19628659 6.315083649 7.058460807 7.145359741 7.256333715 7.220856497 8.046202293 7.014178135 7.16571364 7.76247358 7.08541451 5.720180546 14.28708779
"X224" 8.661536133 7.900142022 6.59306118 5.719188051 15.52505621 8.558498393 6.850574526 6.986262648 7.336017646 8.091549403 6.868500269 10.25744892 7.06820835 7.391248333 9.637883217 10.97813994 6.284621911 7.00500222 7.21096406 7.307127146 7.200030223 7.039696191 7.105271944 7.140355412 7.68190759 7.160529709 5.654497942 14.16696684
"X225" 8.394746169 7.798687129 6.789789072 7.39527964 15.75561526 8.227720528 7.784823745 7.044933885 6.978115023 8.424720364 6.852563665 11.14638242 7.145107967 7.368066539 10.65892554 11.55391094 6.025785856 7.077608426 7.177407589 7.263302688 7.219656682 8.299863478 6.963359661 7.049142678 7.542656115 7.051925777 5.828183151 14.32734845
"X226" 8.868299008 7.820542542 6.290486029 6.093492644 15.84465083 7.668324459 7.09627938 6.979595613 7.034675097 7.805962932 6.953164603 9.663567476 7.012920794 7.258293143 10.41461115 11.98284807 5.950590734 7.016315192 7.267803735 7.174629706 7.18885231 7.474475373 7.020345679 7.057448322 7.717336823 6.935023698 6.049768856 14.23186491
"X227" 8.648144782 7.757964383 6.774922567 6.261065153 15.86179968 8.191214147 6.575632458 6.996179063 7.120238759 8.609274748 6.812944092 10.90612954 7.09188963 7.332146996 10.30422906 12.17282632 6.244716331 7.078932139 7.126478271 7.314052291 7.135192398 7.941564712 7.069168082 7.113784564 7.682773118 7.086239405 5.810228739 14.3757415
"X228" 9.357945103 7.705269692 6.573516613 8.586860743 15.65238409 8.164612111 6.792942599 6.989116621 7.139325134 8.097295926 6.816061928 9.488744347 7.012913283 7.120798787 10.10658916 11.63972099 6.034051204 7.037873733 7.199320541 7.193222321 7.223019828 8.096717375 7.15379193 7.039739235 7.619235841 6.878299089 5.770420313 14.42647603
"X229" 8.587022393 7.761291326 6.529249594 5.317987096 15.60114551 7.77794448 6.990416395 6.988544445 6.906560222 7.817326005 6.911364384 10.52718536 7.051004744 7.136984876 10.58843701 12.16309289 6.05884517 7.061989343 7.157612691 7.210089622 7.271404226 7.352551236 7.13328994 7.099596175 7.654965608 6.970808776 5.774445115 14.32232368
"X230" 8.976950762 7.871627595 6.503820699 6.412916436 15.46168024 8.946628284 6.686899143 6.983992715 7.052062782 8.599918091 6.928461987 9.035524683 6.980079047 7.084199677 9.998982932 12.19079586 6.084573318 7.121881418 7.062494322 7.191386991 7.264808031 7.553852612 7.119625052 7.088198876 7.676188906 7.011449869 5.812452579 14.25741513
"X231" 8.795549296 7.814225793 6.294867882 4.850323987 15.64495809 7.373209416 6.733391346 6.929734454 7.139222443 8.048976307 6.931315166 9.365403792 7.005657931 7.13398938 10.04022539 11.95451945 5.985525033 6.975579153 7.221126361 7.284022623 7.367794272 7.657608987 7.030702343 7.112489435 7.743287225 6.982197732 5.690060277 14.20818598
"X232" 9.667243124 7.9113049 6.491902144 6.066037466 15.73984392 9.242215844 8.035809689 7.023789825 7.181594468 8.610579562 6.904662207 10.06260737 7.077698465 7.218299778 10.29306629 11.5750264 6.025703362 6.891466625 7.098958054 7.153877606 7.243224626 8.059896176 7.262253369 7.15934675 7.796607402 6.985369726 5.737647631 14.45390762
"X233" 9.687741908 7.661881219 6.505746567 5.503152935 16.03533553 9.18770768 8.004422403 6.966907255 7.526192491 8.892962525 6.803854942 9.609937752 7.01385141 7.27353796 10.60771426 11.535007 6.226983918 6.966241145 7.165317563 7.30371088 7.266666686 7.216367132 6.970443433 7.154523342 7.598600729 6.980612758 5.74797351 14.49808528
"X234" 9.204522027 7.734595598 6.428987072 6.136343432 15.57212927 8.857418495 7.472160172 7.065557302 6.977440485 8.05636365 6.949778559 10.45690467 7.10643065 7.093749733 10.65819088 11.78511964 6.014863558 6.96838852 7.235588134 7.25867219 7.236446235 7.587055297 7.252651482 7.126532349 7.701999419 7.082134138 5.605957262 14.21795676
"X235" 9.249943003 7.782489992 6.533084088 6.167008426 15.70771205 9.173321786 7.13742299 6.972876455 7.049771294 8.521292213 6.877378352 10.29657962 7.101529939 7.293670657 10.40295734 11.69857382 6.179189083 6.930415224 7.161825017 7.215256413 7.249085002 7.211825586 7.013892646 7.06564252 7.755587399 7.017414146 5.672092918 14.27245167
"X236" 9.28845129 7.967381888 6.381677429 5.046737464 15.50824981 7.862133747 7.203973369 6.931295848 7.056739796 8.189936434 6.886332373 10.29867143 6.997399742 7.195189002 10.12678967 11.76022887 6.037064919 7.13447372 7.223701209 7.232397072 7.161826467 7.384809374 7.071292845 7.101093822 7.67730408 6.965773698 5.7190322 14.19649015
"X237" 8.5951492 7.711928037 6.425383953 5.524744443 15.61646923 8.768412257 7.517458158 6.973821429 7.495987336 8.740197868 6.900917575 10.67909144 7.053022301 7.122022653 10.34323538 11.74091208 6.136626916 7.044838346 7.169592174 7.18862278 7.202825903 7.917382704 7.079089086 7.035506273 7.597456085 7.011352857 5.698526416 14.40394787
"X238" 8.897355999 7.686656086 6.489609884 6.247769156 15.80657297 8.702529575 7.309124597 7.023711844 7.170144346 8.14985709 6.853305222 10.44379445 7.025628564 7.190785002 10.16055772 11.78871982 6.182184078 7.033348838 7.265065937 7.20399516 7.135314182 8.319078899 7.115020148 7.08237733 7.599692268 7.082803684 5.703132701 14.40133853
"X239" 9.127501065 7.859342095 6.372981731 6.234427642 15.8051259 7.613011978 6.326585006 7.07314855 7.125899536 7.802964872 6.924921931 9.647782578 7.042268475 7.075103567 10.0777448 11.8431265 6.029717213 7.065680707 7.122343179 7.263437269 7.126685305 8.032987043 7.125541884 7.049978205 7.704174436 7.053519693 5.712613801 14.3404188
"X240" 8.851168845 7.811734884 6.466611604 4.952255423 15.43331055 8.124270969 6.429294593 6.966908429 7.430661687 8.518668657 6.872447475 9.620705508 6.99308268 7.088093899 10.13190502 12.16216701 6.10801529 7.098223875 7.269869862 7.220470924 7.279664571 8.187293833 7.085025965 7.197513439 7.67004821 6.914723958 5.709977074 14.18588268
"X241" 8.901351106 7.700115848 6.590336085 5.807933854 15.60714624 8.191448818 7.260863046 7.022451829 7.114032806 9.372584146 6.971515558 10.63707714 6.951686276 7.141731146 10.22338913 11.7767292 5.964758244 7.059423325 7.105474913 7.323290958 7.110514492 7.411041916 7.058969896 7.143059363 7.651475402 7.025386811 5.815511987 14.32728864
"X242" 9.391596632 7.835845811 6.561264822 6.34949219 15.72097774 8.868398846 7.594231715 7.003525406 7.371179742 8.49531795 6.872208489 11.03911372 7.136663339 7.242239903 10.84836384 11.84938119 6.258329158 7.033559519 7.192579108 7.2223042 7.244791303 8.257531672 7.168274581 7.070138436 7.647161932 6.91292741 5.619436614 14.38283469
"X243" 9.625310226 7.898007835 6.806052865 7.441624871 15.80681389 10.17192103 8.18038401 7.014801454 7.197468524 8.30653119 6.851109124 9.107639447 7.068377882 7.139575516 9.979548265 11.58833075 6.178845234 7.024203167 7.181193737 7.203821782 7.369119879 7.735175012 7.070770497 7.053873669 7.648059233 6.993258512 5.654321244 14.42037434
"X244" 8.63555079 7.704057916 8.045199343 9.067802801 15.74202036 9.101761622 7.402918105 7.002331887 7.131761756 8.262213666 6.879190457 11.572805 7.032860749 7.626023919 11.02098165 12.62584413 6.166270697 6.979496652 7.281632027 7.21382712 7.298573489 7.040583894 7.04772104 7.144320346 7.707623617 7.023985686 5.675333523 14.3957656
"X245" 7.972752274 7.819696481 6.601256495 4.680276933 15.67112468 6.990484719 5.870912533 7.004918688 6.900591535 8.100642547 6.916275217 9.359715953 7.087062892 7.169066274 9.733909684 11.37827947 6.163552605 6.98376033 7.097483755 7.297896481 7.354820129 7.391075406 7.02312872 7.120151258 7.575946114 7.029431018 5.584235012 14.33144189
"X246" 8.498496173 7.832200432 6.41017388 6.010640233 15.63145604 7.672358304 6.254661936 6.955979265 7.047697785 8.563136335 6.847811808 10.1136821 7.028773512 7.146125163 9.687353218 12.21998912 6.419557447 7.064026637 7.238797073 7.182827839 7.344943028 8.348647074 6.946265097 7.195779513 7.66943744 7.086359438 5.679481702 14.18764386
"X247" 9.30149411 7.663666457 7.013827934 7.051799366 15.78363801 9.614753216 7.330767845 6.987989312 7.295590116 8.685999864 6.818759082 10.0934449 6.959750944 7.221672792 10.65446025 12.7197779 6.312667877 7.018193511 7.148560762 7.246665924 7.216459815 7.50428675 7.094032727 7.106860298 7.627333667 7.033418785 5.760537343 14.39810894
"X248" 8.680884207 7.869795924 6.377099191 5.250317981 15.6337985 8.669468234 6.191243397 7.020372238 7.278625444 8.374458355 6.860701862 8.983373396 7.144237814 6.962118853 9.733137856 12.11432134 6.20764289 6.997839187 7.18097541 7.212368591 7.13991004 8.039908888 7.008603819 6.97559645 7.597411762 7.045587547 5.664636057 14.35974608
"X249" 8.247215816 7.965395419 6.675650882 4.946737458 15.61403146 6.889087885 5.655904985 6.998808043 7.401021876 7.860275121 6.847602933 9.682159379 7.027422536 7.080006642 9.719285366 12.33898497 6.527531756 7.03720186 7.174666584 7.272598773 7.274369169 7.798363356 7.066839308 7.109543355 7.678681384 7.042990105 5.675504896 14.06545778
"X250" 8.923300195 7.808715956 6.542910613 5.586394941 15.59206646 8.530191959 7.051464786 7.004612274 7.142710563 7.992636893 6.902331865 9.820412183 7.053473814 7.083532774 10.40541617 10.50158321 6.128264047 7.004789651 7.246250531 7.297800215 7.248585033 7.763452918 7.031968604 7.139622617 7.609363957 7.080644397 5.699356393 14.19992319
"X251" 8.698583606 7.838118343 6.706561653 6.421092313 15.79170979 9.194206652 7.925720776 6.970576474 6.937981204 8.475348592 6.913375925 10.87644733 7.019375108 7.273714501 10.7624414 11.72919742 6.128204155 7.138286997 7.222126861 7.166520833 7.197272459 7.857401877 7.172659083 7.045539053 7.702537743 6.919154189 5.624996595 14.38804575
"X252" 8.880343935 7.662518904 6.549597087 4.895846043 15.55306464 7.541419017 6.378673217 7.08433803 6.963788621 7.980601393 6.875774103 9.627098892 7.041298772 7.097027247 9.717643134 12.4477149 6.096000921 7.055825434 7.174709156 7.22196218 7.238220611 7.303436442 7.079985103 7.021525816 7.529809525 7.078285035 5.758958107 14.2360158
"X253" 8.672512477 7.829651531 6.493018795 6.773172082 15.72922602 9.394576799 7.842313109 6.983853068 7.442157838 9.11883747 6.925458637 10.77705602 7.111982424 7.16260075 10.71646196 12.18115574 6.17396492 7.109350769 7.216126403 7.29391455 7.231569675 8.37697153 7.065960514 6.963197024 7.571655851 6.989601093 5.592311805 14.40479288
"X254" 9.317982373 7.6267176 6.735961112 6.264157024 15.58103631 9.150796683 7.706005835 6.984952844 7.044771276 8.598027487 6.82318136 10.38220511 7.131693675 7.149552614 10.3897714 11.92758379 5.950595195 6.962700309 7.259091156 7.284710273 7.18949064 7.410750491 7.080016495 7.052673861 7.455457259 6.988603567 5.751222195 14.28753972
"X255" 9.289594779 7.785511597 6.728509109 7.162540781 15.77194147 9.328888567 7.172711232 7.010457566 7.021424715 7.698465654 6.896914724 9.752485206 7.260407155 7.248733683 10.68997912 11.94219047 6.104192358 7.054421675 7.079925128 7.37922665 7.486103398 7.416735588 6.99999559 7.029243699 7.82042438 6.902872872 5.661150212 14.38193136
"X257" 8.562320055 7.822094249 6.73914719 6.433714072 15.67940976 8.879664072 6.412823882 7.027567393 7.246397501 8.118587122 6.967137286 9.923278474 7.176820953 7.212032541 10.09972672 12.30938987 6.217541569 6.988760612 7.157435784 7.239478845 7.084190753 8.381857528 7.114343283 7.02029472 7.618956027 6.945978505 5.729090787 14.26378149
"X258" 9.174850633 7.83197311 7.0734474 8.986000025 15.74750929 9.640704813 7.491045432 6.951865507 7.089603779 9.182959836 6.720472605 10.5130878 7.174149473 7.328780741 10.20793632 12.75825717 6.103412179 7.084936567 7.100120315 7.16730418 7.147050894 7.119407341 7.106804792 7.099087717 7.664198569 7.021660939 5.699226183 14.36386783
"X259" 9.451837287 7.899644031 7.697618474 8.561913617 15.65675292 10.33171375 8.149874041 6.991162819 7.186062806 9.051325806 6.936430443 11.17574237 7.056308604 7.696527181 10.55747072 12.732345 5.928568981 7.231975297 7.176461876 7.157019717 7.174379183 7.715072228 7.287051486 7.014154581 7.572557053 7.001487612 5.775960991 14.38676776
"X260" 9.450776682 7.948700952 6.840210775 6.597086144 15.62030779 9.712251318 7.625576551 6.900147937 7.109603122 8.671848644 6.896970989 9.22873227 7.106687205 7.175524686 10.03864341 12.01061727 6.201830455 7.003904869 7.181055762 7.237754309 7.160535575 7.599012229 7.056832196 7.043766187 7.738521444 6.921277507 5.759142741 14.26318096
"X261" 9.122745613 7.394430366 6.851679204 6.242325398 15.79576207 8.54827756 7.273997185 6.997187297 7.316693909 7.914812335 6.849398393 10.30619948 7.01429446 7.200731432 10.32080011 12.52432706 6.223707951 7.249646728 7.061564196 7.352619147 7.269940002 8.033107312 7.03104349 7.097867938 7.548684164 7.004466759 5.628228107 14.26080995
"X262" 9.644845141 7.732184957 6.426095407 5.873874139 15.63974962 9.465481971 7.800072972 7.048689811 7.251792589 8.242534182 6.987227722 9.521729871 7.039395675 7.176585232 10.84554974 12.55215361 6.218849053 7.038964606 7.304025318 7.20691914 7.436655055 7.08334367 7.170595483 7.038914892 7.612318495 6.941502105 5.637578324 14.40370339
"X263" 8.962421761 7.741032179 6.709407607 6.481609253 15.82057472 8.274350661 7.365804479 6.977648274 7.101875191 8.275501466 6.855901231 10.67304915 7.05763872 7.112589946 11.02317348 12.21964444 5.898352209 7.019946638 7.177851965 7.428013618 7.27009172 7.708373917 7.145434586 7.099002586 7.625542417 6.989636802 5.823828295 14.51975505
"X264" 8.464638382 7.857581436 6.598145753 6.328172614 15.58339662 8.696029581 7.055036 6.963244243 7.242516217 8.433273734 6.867376499 10.28497987 7.077698178 7.334353378 10.2730532 11.84292959 6.217363736 7.011400343 7.212348898 7.249189692 7.239645622 8.053636904 7.002697657 7.096055785 7.568488919 6.990753678 5.777985093 14.43772787
"X265" 8.793286435 7.82219402 6.946554376 6.306420497 15.52550969 9.047675728 6.900141993 6.964667906 7.097492347 7.796733932 6.852312247 10.21701676 7.093930442 7.24284774 10.08631876 11.95200245 6.351508182 7.137409548 7.241090202 7.141538981 7.26056737 7.583785591 7.006734302 7.080483149 7.614931464 7.041088621 5.720747884 14.25208692
"X266" 8.740248194 8.033256994 7.488332138 9.264844454 15.75189078 10.31430672 8.037344841 7.028047886 7.270973425 8.94245335 6.825870022 10.69853133 6.986038432 7.363665583 9.9181728 12.36203356 6.15426197 7.043280675 7.174664416 7.199803451 7.316599618 7.434882498 7.146589092 7.134761015 7.684632014 6.885282497 5.608477996 14.28408009
"X267" 10.09850781 7.820187475 6.730042586 8.894613582 15.88381046 10.50752964 8.309222009 6.97887512 7.155933 10.08759999 6.885303929 11.17781792 7.001960811 7.742273292 10.77678017 11.80390047 5.857263988 6.923896817 7.229064071 7.3451499 7.251199135 6.707055082 7.03754906 7.145108251 7.894331063 7.040581663 5.758068714 14.42999353
"X268" 9.419648458 7.785029403 6.485718024 6.324284679 15.52936057 8.432632856 7.247880087 6.945478605 7.117851469 8.06540719 6.846523206 10.49846031 7.050872604 7.168620829 10.57456915 12.23072876 6.394008171 6.974784412 7.205923056 7.197261667 7.189173 7.616393934 7.097407783 7.079646205 7.634792356 6.957186993 5.543344897 14.22840055
"X269" 9.065753269 7.581045188 6.612841564 5.815135869 15.79570199 8.412675838 7.737316069 6.99588358 7.027406568 8.181293446 6.907141794 9.667164135 7.04380555 7.328229455 10.48200385 11.67561151 6.3045901 7.015420147 7.165993964 7.156671555 7.414521392 7.73583731 7.057719854 7.074763912 7.687831965 7.04298872 5.763912578 14.25199864
"X270" 10.56168368 7.998345541 7.293627792 8.99311186 15.87158708 10.04557628 8.622848724 7.03910121 7.136111837 8.999770021 6.90328072 10.88484419 6.964925827 7.199879941 11.18933956 11.71352156 5.800308477 7.106917814 7.286197504 7.136851133 7.253581807 7.748668376 7.084850105 7.200643036 7.658781233 7.01100966 5.858899821 14.51047938
"X271" 8.380922179 7.849710054 6.634112481 4.910824213 15.51600308 7.431371759 6.565725122 6.929518907 7.053728346 8.380569772 6.932811989 10.06952735 7.076270873 7.056112289 9.729658547 12.50676806 6.308824785 7.007604848 7.164840156 7.291985159 7.288727598 8.022771615 7.068169371 7.185757584 7.629580388 7.057109982 5.72716196 14.20731132
"X272" 8.69821208 7.895766022 6.67313069 6.128061005 15.58815659 8.619231043 6.620542479 6.993554677 7.150409858 8.832293411 6.87369939 9.275231676 6.962239332 7.122883136 9.90590021 12.297461 6.221418014 7.056674088 7.143445505 7.316816086 7.188578432 8.466540233 7.255818229 7.095509511 7.618196016 6.912888377 5.688958309 14.46391631
"X273" 8.619022519 7.678628336 6.563870092 4.211554382 15.51498045 7.729373759 6.258056528 7.018362598 7.13150013 8.355126569 6.866613165 9.3929987 6.927800174 7.00791969 10.01415098 11.8170972 6.244229013 7.00352866 7.130362294 7.225793527 7.409305815 8.452292687 7.023287432 7.144054421 7.567188245 6.988848478 5.784520445 14.41248131
"X274" 9.225974234 8.062237947 6.782141527 6.844531412 15.77980237 9.735411887 8.402619845 6.963517522 6.965784954 8.568609339 6.810164904 11.20419546 6.96247806 7.114162158 11.19079666 12.130946 6.061762707 7.092213719 7.225759873 7.180429741 7.199318581 8.282618429 7.040703172 7.129926564 7.564644895 6.934873842 5.643080823 14.24694005
"X275" 8.89578444 8.013951435 6.453026029 5.823092791 15.74730208 8.725035849 6.573585432 6.989730695 6.927735619 8.051477587 6.847934274 9.962889867 7.093702276 7.297246407 10.37242588 11.88475568 6.191668166 7.085198021 7.246895137 7.2287882 7.167651268 7.723849496 7.082851806 7.14774721 7.590173492 6.96879375 5.654021269 14.35999443
