"ILMN_1774874" "ILMN_1705769" "ILMN_1787897" "ILMN_2184373" "ILMN_1791759" "ILMN_1720048" "ILMN_1671509" "ILMN_1674563" "ILMN_1791447" "ILMN_1773352" "ILMN_2052511" "ILMN_1775501" "ILMN_1704321" "ILMN_1699651" "ILMN_1728106" "ILMN_1778457" "ILMN_1674167" "ILMN_1772674" "ILMN_1735208" "ILMN_1738725" "ILMN_1793988" "ILMN_1775822" "ILMN_1809813" "ILMN_1716608" "ILMN_2375879" "ILMN_1790149" "ILMN_2207504" "ILMN_3239965"
"X156" 9.861182245 7.327586024 7.221914537 8.539794606 9.28526286 7.375454316 7.47510071 7.111560737 7.221253594 7.807373818 6.812218348 8.423016158 7.036972751 6.794308637 8.833785831 12.12924232 7.029668466 7.056662457 7.214578912 7.053113361 7.16860219 6.783888852 7.022735742 7.017334116 7.115205493 7.131338906 7.150625989 7.499982709
"X157" 9.933238223 7.044813189 7.231511822 8.781261876 9.095736197 7.331905078 7.274993628 7.066359913 7.254653617 8.538166163 6.923925519 8.588034471 7.254222025 7.126170642 9.294669523 12.77923425 7.100334842 7.046705626 7.340640204 7.075552539 7.104107133 6.765367699 7.156868349 7.061586142 7.49214542 7.183889926 7.059546508 7.627031147
"X158" 10.13249206 7.176509572 7.105452969 8.228228259 9.721015184 7.598407117 7.627720026 6.899786088 7.171547224 8.312035614 6.81740452 8.673410404 7.001733217 6.979675071 9.648318758 12.49644586 7.071057981 6.986010912 7.18980296 7.496554174 7.2522411 6.72986147 7.225053059 7.054228721 8.00078411 7.093580797 7.130669623 7.150529899
"X159" 10.74941677 7.245904902 7.126932456 8.153405674 10.25621752 8.286662942 8.539880532 7.024227465 7.257031093 8.907208712 6.912484745 10.48889476 7.096840919 6.505555439 8.025649245 12.47054395 7.123869491 7.076320428 7.096606071 7.179740394 7.184538868 7.607026594 7.006578831 6.949953532 8.152128106 7.121137151 6.95483089 7.187708568
"X160" 11.10686988 7.045491176 7.172119032 8.789392683 10.1863389 8.414698422 7.856865585 6.907621266 7.202288817 8.602192562 6.857062931 9.93526035 7.03448747 6.562900147 9.637670916 12.62103361 6.955423698 7.038844284 7.120260576 7.167232093 7.360806723 6.765538811 7.197670244 7.058492809 8.113740245 7.114431035 6.928845219 7.14142696
"X161" 10.51085667 7.207867021 7.208096881 8.315176991 9.565866899 8.598702473 8.472397814 7.233186067 7.330548075 8.369276837 6.911526604 9.617265389 7.047335454 7.218270157 8.68401611 12.74028338 6.967673999 7.092606728 7.24613318 7.111287301 7.206578824 6.969387993 7.057517179 7.092098829 7.872112923 7.141624556 7.447937434 7.23961576
"X162" 10.34240736 7.194713252 7.286618432 8.329361791 9.593150906 7.837946908 9.427328431 6.989176779 7.413507087 9.125835014 6.911242109 10.52689303 7.066466058 6.660319359 8.132752565 12.92164124 7.3564242 7.046543958 7.223586224 7.261344332 7.076862119 6.80370487 7.172566039 7.06116947 7.87075825 7.161547259 6.887052935 7.160483193
"X163" 11.03782739 7.42263594 8.629690431 8.58375717 10.84041475 8.222707205 8.322431078 7.044841398 6.998080562 8.843701046 6.855873397 10.42833104 7.026703201 7.063057062 9.209015717 12.19371496 6.859475602 7.02006453 7.274928422 7.09482438 7.138369689 7.188932203 7.085199172 6.986929858 8.287124013 7.19461741 7.168111635 7.197884695
"X164" 10.06723968 7.041464384 6.953683839 8.551446471 8.516483801 8.57819614 8.984306982 7.073757476 6.971653198 11.37817169 6.894678471 10.8658002 7.074846293 7.0051907 9.265261957 12.29246678 6.97254153 7.03025671 7.284691854 7.328171796 7.259006525 7.638995229 7.208183345 7.043066566 7.733566597 7.142787853 7.189636719 7.140696063
"X166" 9.8429187 7.379421928 7.077135598 8.713895994 9.247314298 8.701879312 8.749253691 6.955798719 7.025598884 8.851664837 6.907180583 10.54606848 7.035956933 7.580638856 8.244936017 13.08224464 7.051699694 6.99696948 7.415209309 7.295457246 7.257539094 6.989316316 7.009714617 7.080565522 7.888513405 7.076100143 7.059878081 7.388420734
"X167" 9.637997837 7.139700754 7.364448535 8.324905003 8.344626031 7.780209232 8.674240059 7.061050626 6.969752349 10.25276072 6.888352377 10.44458155 7.035990155 8.298573703 7.696579198 12.93702457 7.037973544 7.064527124 7.162422396 7.206874752 7.267629636 7.332775234 7.08710699 7.120532802 7.777286294 7.196997183 7.326395203 7.150728644
"X168" 9.99839991 7.070111757 7.441116843 8.480293651 9.22837395 7.901610784 7.461914426 6.982920748 7.046992701 7.948358614 6.918318626 8.083644018 7.017178019 8.122542134 8.832785383 12.7030733 8.11876666 6.996308771 7.141578464 7.212881371 7.344898321 6.817209716 7.09683247 7.102470451 7.645325367 7.151069789 7.093252761 7.174050838
"X169" 10.62126335 7.186655632 7.486998246 8.543271184 9.726696594 7.714784483 7.67958637 7.207489613 7.258649403 8.129075285 6.895039791 8.66102719 7.034524003 6.945453655 9.467776717 12.36962846 6.971927918 7.040919094 7.127485808 7.317081676 7.124228433 6.907303136 7.050655279 7.054212215 7.505822308 7.173829914 7.292220683 7.183329361
"X170" 10.58194895 7.059286034 6.627923487 8.088496088 8.438994779 7.904732541 8.117677913 7.0866899 7.065427898 8.137331059 6.868483302 10.13396764 7.008810525 6.519392416 9.288606901 12.66555774 6.975872083 7.114829001 7.084442062 7.359037433 7.112267784 7.777212399 7.141731354 7.051115585 8.138655718 7.119827934 7.299816012 7.147932529
"X171" 10.83041008 7.161028165 7.37627516 8.260045305 10.15382039 7.739775052 8.630658518 7.070383215 7.184283447 8.355476681 6.900619547 9.392330303 7.021984324 6.575063946 8.349564021 12.33566653 6.810880454 7.029035916 7.12176137 7.253247322 7.232264012 7.191953762 7.00226037 7.0929135 7.869887057 7.176406922 7.284005367 7.151979314
"X172" 9.521115502 7.022065498 7.126671246 8.368994837 9.087439744 7.250255395 8.60598001 6.905706058 7.062379692 7.923622122 6.799784481 8.677329788 7.070834844 6.758759343 8.62239513 12.330284 6.778389541 7.03161188 7.090113658 7.337108801 7.260827903 7.204560723 7.041513466 7.088812765 7.577337043 7.100740112 7.519559531 7.122185693
"X173" 10.08289435 7.113401106 7.293516256 8.630447052 9.815994364 7.363660835 7.32565001 7.000076645 7.32025224 8.599813135 6.853174253 9.052329518 7.043403862 6.573349365 9.008312014 12.97844748 6.922445959 7.044812344 7.123570157 7.174993767 7.22150788 6.768228846 7.067216767 6.937242785 7.857247774 7.144983811 7.159705317 7.634405701
"X174" 10.19658105 7.116304385 7.02641546 7.88182751 10.16153891 7.444378481 7.562863789 6.989348657 7.1287652 8.165695574 6.875635692 9.766451846 7.039013193 6.657060614 8.048593801 13.09871877 7.100547321 7.060109976 7.098974033 7.288273745 7.164261337 6.952775322 7.012207309 6.983907906 7.750967975 7.150763746 7.256171325 7.205093503
"X175" 10.74459341 7.225923343 7.2086965 8.410615274 9.378133755 7.581909596 7.843385214 6.945048611 6.984681853 8.260672752 6.714082717 9.722432183 7.178975797 6.331246437 7.788403151 11.90044108 7.15318788 7.066952583 7.270929609 7.210475374 7.222690008 7.28230964 7.027086355 7.120900649 7.677202581 7.17626968 7.191518911 7.070427778
"X176" 10.63420621 7.260216875 7.207013125 8.645759843 8.86065501 7.98032122 9.799435824 7.217513574 7.127647011 7.814249334 6.866237275 10.8171461 7.062244746 6.564971794 9.179530653 11.5731349 6.950898896 7.03810484 7.249710073 7.205694737 7.161107251 7.394345122 7.228519025 7.073219733 7.677741758 7.318332438 7.328689929 7.192950338
"X177" 11.00238044 7.107676007 7.27508703 7.940922115 10.03272424 7.584258384 8.825721669 7.052707023 7.026142134 8.58085779 6.903934435 9.60713874 7.040070874 6.857633343 8.757641602 11.76788194 7.014663856 7.081415429 7.281022434 7.32621588 7.084304742 7.004505898 7.060937603 7.12013628 7.04195308 7.255052242 7.674350873 7.300790649
"X178" 9.514408374 7.051518856 7.165285703 9.329207763 8.123927451 7.425529731 7.210298254 6.960383154 7.184291063 8.361909083 6.837512791 10.9386958 7.201878493 6.922237308 9.216513682 12.86409097 6.976576545 7.029670329 7.289963927 7.015401992 7.190173232 6.801022389 7.205174444 7.066051069 8.122307023 7.153195941 7.404392798 7.150820625
"X179" 10.43320531 7.089610634 7.882896689 10.71931091 9.141292122 7.503963167 8.430480832 7.136747121 6.985296505 8.068461795 6.868536852 8.878515155 7.065733636 8.258925161 9.635733367 13.01424118 6.956394638 6.985671026 7.224868483 7.162875453 7.217318708 7.047680697 7.21011564 6.998395705 7.775592324 7.146033121 6.793021006 7.154789609
"X180" 10.94299279 7.175822888 7.272070633 9.068666485 9.399240198 7.517122534 7.779050334 7.082501732 7.128422383 8.501687705 6.888632292 8.505357689 7.040118966 7.507982753 9.082964063 11.98410941 7.119249217 7.094244204 7.168717401 7.121178288 7.169690379 7.198349696 7.108929423 7.018107115 7.289325755 7.203038201 7.355867678 8.371949859
"X181" 11.22645892 7.117456488 7.012320635 8.5690449 10.38683952 7.612992085 7.364177548 6.95951088 7.048043217 8.342987813 6.913384697 9.096553708 7.236564004 6.794312407 9.769784136 12.54637399 6.895150442 7.04219338 7.202591304 7.195529869 7.358929279 6.90207262 7.066179389 6.997166018 7.201500791 7.125596376 6.809065512 7.190598334
"X182" 10.95197991 7.194596022 7.089813692 8.892186764 9.217152041 7.218662232 7.526130518 6.856143673 7.353510153 7.606553093 6.871039842 8.909937386 7.006736975 6.615027058 9.145919941 12.44063461 6.837955246 6.989960415 7.330811764 7.296229064 7.092217375 7.783441575 6.998797239 6.938764231 7.845915376 7.127375648 7.353665162 7.10413065
"X183" 10.67155745 7.030704832 7.12522856 9.303839033 9.709368987 7.661408864 8.328146399 7.045773091 7.239218138 8.002699609 6.8719403 9.372845612 7.019851274 6.730185294 9.588226332 12.3963577 6.887437955 7.057809781 7.170032093 7.164844693 7.344806709 7.199804271 7.151654378 6.996186959 7.468117755 7.12901149 7.656083455 7.18499806
"X184" 10.86001586 7.327972442 7.001015559 8.919100316 11.25368418 7.632334718 8.273983907 7.363371378 7.412525556 7.87702732 6.904867929 9.759530398 7.014945695 7.222449394 10.04309643 12.19248452 6.935779337 7.023195463 7.230664421 7.025066684 7.276877279 8.251467279 7.104657655 7.062037892 7.333144588 7.120932736 6.954854935 7.99581533
"X185" 10.88787677 7.090548569 6.86366868 9.48762837 10.67741733 9.024758896 9.033943237 7.013372593 7.119137207 8.152782593 6.887607106 10.28988419 7.022496469 7.83129931 10.00512865 12.61090836 7.243751673 7.042533457 7.119891797 7.005939226 7.300106327 7.036957492 7.108053569 7.083531268 7.5671155 7.168275136 7.193662828 7.488025451
"X186" 9.775710285 7.099581691 6.800325532 9.905050458 9.582765551 7.718880867 8.606570087 7.017306896 6.989557667 8.375661413 6.991031318 9.443946023 7.065598158 6.631672574 9.22187109 13.00664636 6.969687421 6.989534041 7.150014644 7.050850267 7.136255523 6.893235179 7.02372192 7.071323278 7.222535122 7.188113696 7.123404166 7.463118567
"X187" 10.95010087 7.241521317 7.878911373 9.20798841 7.983969543 8.311175989 8.175653767 7.24654981 7.1448137 7.488702882 6.914252876 9.097046251 7.043610085 7.644470161 8.627009848 12.96649122 6.909709576 7.057073091 7.217785052 7.558715918 7.047493523 6.72675116 7.067680732 6.901132615 8.181777766 7.157105347 7.273358562 7.183384042
"X188" 11.34681786 7.100649152 6.931601522 9.635130629 11.17390173 8.07316465 8.857872042 7.051843078 7.389345564 8.554998226 6.951383931 9.695204842 7.078402933 6.624773936 9.257359092 12.10201814 6.986198906 7.053236902 7.222161306 7.342263 7.039081848 7.08403642 7.016110977 7.140595807 7.749559508 7.195209993 6.834930411 7.245285336
"X189" 10.90613275 7.066846265 7.736256112 9.813819319 9.023365699 7.667841302 8.276227797 7.053605636 7.522652063 8.401751327 6.772125462 9.896139612 7.05535944 6.64760079 8.206296171 12.57645105 6.976094787 7.079610846 7.132918826 7.294144278 7.167030297 7.132778883 7.017487055 7.064149002 7.60451247 7.19224686 6.884228351 7.364525627
"X190" 10.38361625 7.071712491 7.243470328 8.431496528 8.94231628 8.094216556 7.432519152 7.092761975 7.143890472 7.431597115 6.944591586 9.099881685 7.060724308 7.048544941 8.289238866 12.33901496 7.021353504 7.050668179 7.126616278 7.300847854 7.33037642 6.842090041 7.139618231 6.952785884 7.457931704 7.059107895 7.443453188 7.250386049
"X192" 11.34978002 7.194384484 7.215670967 7.875478253 10.2680806 7.983106424 8.06234356 7.027555143 7.097314932 8.370752983 6.814184843 9.135436626 7.203110958 7.73234161 8.182010707 12.57333301 6.933266818 7.047890807 7.186602649 7.042241736 7.216669302 6.825590646 7.127925709 6.986560406 7.191477267 7.119389173 7.448435235 7.446294767
"X193" 10.19722728 7.154727857 8.234727175 10.41827032 9.149613668 8.070988844 9.044502366 7.053347574 7.182629776 8.022542586 6.86823864 9.620806925 7.021241891 7.310253576 9.234735135 12.90254476 7.031466004 6.939994665 7.164727592 7.095970662 7.069163622 6.87539478 7.184327588 6.968190716 7.230172246 7.177727127 6.959571156 7.391662632
"X194" 10.71584024 7.069483464 7.504330285 9.397579717 9.53245077 8.882986231 10.08556651 7.051311891 7.13261034 8.205681718 6.882771183 10.61467716 7.094315781 6.762704286 8.779580272 12.85295625 7.51870964 7.092320218 7.257154251 7.04117273 7.190232722 6.856284451 7.083556047 7.072185613 6.807808878 7.168645688 7.223500475 7.268397646
"X195" 10.60377474 7.224186288 7.603010878 8.292986275 10.7527579 8.310701338 9.44164276 7.048169495 7.05137352 8.203704958 6.803816071 9.903461772 7.081485302 6.94762953 8.570747552 12.52636485 6.779010871 7.07799315 7.236347601 7.139269416 7.124812957 6.790266988 7.042086617 7.038703639 7.27893964 7.162627607 7.112447424 8.194165263
"X196" 10.05160258 7.14887522 7.273952385 9.450127412 9.726974061 7.996506217 7.878975718 7.661947705 7.167076767 8.157777396 6.86563342 9.266052837 7.07763104 6.999163981 8.331915487 13.30303147 7.363269264 7.057481296 7.212910575 7.065754203 7.152249984 6.788880026 6.999328986 7.085072907 7.484385325 7.210478201 6.95023754 7.18515669
"X197" 10.39371997 7.098845606 7.227602908 8.115943726 9.604507443 7.969358627 7.436665028 7.082146578 7.384039132 8.030327685 6.862115143 8.782155359 7.011385735 7.545547719 8.771762829 12.80980088 7.160233966 7.022943551 7.298035256 7.267250954 7.16613998 6.896000668 7.017810373 7.033436968 7.537160349 7.180847615 7.017543346 7.251914388
"X198" 11.41697933 7.183276602 7.265331844 7.841489308 8.364390741 8.221713469 8.249245621 7.518196687 7.242456874 7.897122877 6.892782503 9.56817107 7.039669332 7.034970245 8.126159794 12.98217391 6.967372462 7.085151953 7.127741826 7.040296682 7.110988262 6.797523697 7.062026512 7.03536955 7.162861385 7.146835627 7.455499087 7.198357923
"X199" 10.97283573 7.344767538 7.056805482 7.658732226 14.67487658 8.387298596 8.848998327 6.985123932 7.677215652 8.112134341 6.950774288 10.68085286 7.018496885 7.435951587 8.626091652 12.37084767 6.89591376 7.028295743 7.149950588 7.200548889 7.343022871 7.096209722 7.213851032 6.997467457 7.459582798 7.148510316 7.129196524 13.40767678
"X200" 10.74000511 7.292456183 7.876015227 9.310840132 10.88749093 8.496170847 8.699446117 7.310685016 7.185287297 8.191028412 6.880719509 10.52999791 7.044636918 6.719069114 8.389265701 12.26835101 7.446438727 7.069763729 7.12018853 7.202992107 7.203506591 6.865376435 7.060036613 7.019020807 7.427847369 7.118356728 7.326987388 7.451145545
"X201" 12.09155328 7.211246136 7.230889121 8.926674414 11.48938164 8.251218512 8.410449655 6.807253911 7.370931369 8.177495329 6.836871488 10.25453791 7.018067122 7.506144177 8.515295997 12.09376992 7.389966562 6.989869531 7.376466169 7.024495251 7.320062644 6.739675397 7.300332786 7.041672551 6.905127592 7.154864045 7.105806224 8.696463954
"X202" 10.15734625 7.051532625 7.133294051 8.064572601 9.076671565 7.356896461 8.464894157 6.932197228 7.653138409 9.360563582 6.867611626 9.424637043 7.014808114 7.279916507 8.989362176 12.9691803 7.122818484 6.983302504 7.23091443 7.159713158 7.278858775 6.833494114 7.022337093 7.078024345 7.64488578 7.147869998 7.227153784 8.10534513
"X203" 10.56521214 7.281225981 6.886653846 8.318159739 9.927971434 8.191940824 7.61540127 6.990046742 7.008926955 8.212318608 6.862895293 9.122379689 7.054842044 6.766012408 8.42273323 12.58832757 6.951204076 7.001283942 7.104781928 7.090111528 7.234727139 6.852359937 7.005904391 7.082531074 8.121884231 7.142106526 6.925552557 7.29983048
"X204" 11.0299535 7.161501431 7.326659905 9.823321965 10.57963415 8.009287528 7.847880654 6.982205924 7.25992919 8.171127053 6.862332084 9.378456823 7.048577501 6.971960708 8.704925564 12.90436987 6.940566458 7.037812415 7.147086584 6.999533151 7.197840004 7.432380108 7.002639643 7.05779989 6.970537496 7.093568164 7.896313399 7.476180499
"X205" 10.55491588 7.244775136 7.267470413 8.810512409 7.853206566 8.370828347 7.632925304 7.085896587 7.051968746 8.543128412 6.848470928 9.606926841 7.035302617 6.767978753 9.369166237 12.94312013 7.194286826 7.089758911 7.108517229 7.198652244 7.039741875 6.89964328 7.112499953 7.084748555 7.211280008 7.195897217 7.206356308 7.490745076
"X206" 10.07134832 7.109792758 6.918895886 8.746335574 9.123557984 8.019349139 7.649113164 6.958864757 7.176995924 8.123542755 6.885359657 9.18074815 7.089385613 6.6294526 7.763029814 13.10739025 7.061106661 7.045358357 7.302909558 7.233067056 7.125039515 6.796741924 7.19712971 7.085034041 7.555048593 7.159386471 7.265031066 7.452128073
"X207" 9.749399346 7.213735048 7.197981979 9.722165854 10.0505686 8.09610433 8.940956211 7.197906874 7.105135307 8.658999794 6.821901175 9.802809228 7.081578226 6.892995515 8.124679717 13.04499482 6.913274207 7.07063578 7.150354239 7.054787571 7.080085254 7.189478076 7.122875126 7.116937505 7.494778826 7.173182496 6.978576555 7.553741137
"X208" 9.93032724 7.161936547 7.200189566 8.179675779 9.457308809 7.461786242 7.531208699 7.03616061 7.002240457 8.787341318 6.89329398 8.203455298 7.125560037 6.955669769 8.730606977 13.16789296 7.037845351 7.074123785 7.188079723 7.11717893 7.183911446 6.795876808 7.236167782 7.080197592 7.746328457 7.15425567 7.275903678 7.153743967
"X209" 10.12788607 7.098256602 7.169697582 8.366577407 7.93363233 7.25572248 8.17974509 6.976789621 7.040794797 8.176263607 6.826422654 8.336763792 7.055410181 7.733500086 8.675067151 12.68226318 7.282743764 7.03720648 7.298737322 7.19272212 7.325754767 7.041552333 7.101190619 7.095492815 8.017495316 7.134452154 7.490583363 7.363655444
"X210" 9.922323148 7.217109174 7.251703186 8.218045964 7.805990595 7.301715579 7.139844591 7.074890332 7.009420762 8.616187392 6.936546011 8.084915177 7.07408837 7.083791406 8.397870565 12.80685018 6.984676606 7.084749917 7.395253351 7.33822887 7.28357351 6.841493238 7.019602116 7.110940709 7.94312044 7.16916132 7.211734474 7.211430879
"X211" 10.63538585 7.229117877 7.196542381 9.236461086 9.274499747 8.307627736 9.065821047 6.842052819 7.189510458 9.243272166 6.919766585 11.17621685 7.024631861 7.24094724 9.584295331 12.6770036 7.034033996 7.023135944 7.182982195 7.119954446 7.215369872 7.192738946 7.039925343 7.052107452 7.82245848 7.192123815 6.902402736 7.517132104
"X212" 10.82780036 7.132309212 7.266841273 8.41844731 10.2845667 7.858641727 7.537761054 7.239043291 7.091377383 8.8555133 6.921534422 8.356865965 7.048807701 6.697805469 8.984703974 12.65430483 7.291771538 6.991389948 7.138378188 7.02828481 7.092419916 7.027855517 7.04537581 6.961604638 7.345752797 7.057565439 7.199023946 7.113711279
"X213" 11.83327927 7.253055089 7.238675782 8.747976816 9.043846239 7.396412671 7.690810945 6.904087435 6.982222134 8.834207592 6.906128634 8.254899359 7.124075202 7.418543338 9.45300737 12.05813312 7.445531207 7.042721412 7.098485102 7.078262755 7.103548544 7.17968544 7.066836779 6.826792289 7.365908162 7.156529551 7.017057495 7.195220627
"X214" 9.610330429 7.422413516 7.498006366 7.689305991 8.851787098 7.254353582 7.621832721 6.982772185 7.177324213 10.07630288 6.894868262 8.442129184 7.107660652 6.772616938 9.222355724 13.17734556 6.945417234 7.004834102 7.34868712 7.115467773 7.193736199 6.88146653 7.062846994 7.018982157 7.523802925 7.139520689 7.551177566 7.128343219
"X216" 10.69217475 7.294324645 7.101335228 8.427195654 8.987487665 8.244849978 7.552612483 7.229660101 7.059790132 8.192652356 6.762426847 9.144484424 7.047725953 7.376842724 9.348691835 12.78028159 6.980144298 7.021829879 7.134959811 7.346947748 7.316855756 6.739417962 7.024063407 7.014046768 6.994419468 7.148479354 7.466814051 7.142005099
"X217" 9.495320668 7.115992636 7.23800759 8.250827613 10.04094177 7.583807719 7.216934807 7.05580282 7.405294122 9.178923948 6.808713711 9.177806821 7.077862923 7.31368408 8.820834251 12.7671441 7.023106332 7.075189811 7.139295009 7.199954276 7.140905693 6.80078322 7.129437208 7.074722463 6.749952833 7.172971042 7.247393921 7.354278999
"X218" 10.28218561 7.062056033 7.178092514 8.256202338 9.715090592 7.969196375 8.527977103 7.153253398 7.243281887 8.731954127 6.869821904 9.812595601 7.094349344 7.342735644 8.173146153 13.09134185 7.03354944 7.095319303 7.246300352 7.144325999 7.112524486 7.275946487 7.06410891 7.102642925 8.10762737 7.176209222 7.540986086 7.151175682
"X219" 10.44690672 7.171706809 7.274761758 8.069158796 8.909212596 7.777126248 7.589213624 7.031582444 7.261381743 7.923752922 6.817452333 9.397948684 7.049437566 7.03351071 8.279868706 12.83563142 7.046336465 7.032841157 7.258960609 7.269746385 7.063469915 6.83334108 7.02421022 7.007849547 7.313503106 7.109350957 7.180752807 7.26296352
"X220" 10.09940772 7.063949007 7.402984416 8.494190748 8.563928877 7.551105777 7.31114668 7.2404388 7.414389916 8.088130372 6.9094076 8.354497484 7.079970905 8.526907875 8.456228225 13.14555129 7.054360462 7.067253934 7.283468341 7.05196476 7.163038068 7.166648649 7.040668381 6.914651029 7.594985923 7.171660283 7.061670467 7.194819318
"X221" 10.19656852 7.092552048 7.234145872 9.370580496 8.66764901 8.525268696 8.439868515 7.150825949 7.042385589 8.38283966 6.887410175 9.584197957 7.044266303 6.761691759 8.279721614 12.90955759 6.968594796 7.079862085 7.220984599 7.131812063 7.134870288 6.93330861 7.031943384 7.083475024 7.869294027 7.163547277 7.035206545 7.238869232
"X222" 9.900967492 7.219969059 7.244123096 8.45012768 9.394359956 7.727211137 7.991882947 7.081354409 7.101547861 8.030256701 6.965421852 9.012933356 7.045556163 7.106027079 7.775121718 13.14040459 7.034942218 7.071842005 7.195466536 7.243411234 7.126879338 6.855677336 7.093819377 7.069634549 7.346978896 7.120201939 6.819904432 7.33308504
"X223" 9.706666501 7.120561282 7.420050959 7.490820998 8.492716857 7.324462972 7.783413756 7.060113757 7.218680316 8.131798016 6.924697748 9.417618333 7.039857554 7.068848381 7.631618373 12.11915496 6.935254522 7.080845935 7.130436772 7.150498775 7.191875506 6.802380593 7.095033822 7.112238517 7.310727485 7.161951987 7.073815212 7.194292024
"X224" 10.62853576 7.061995466 6.975482673 8.262766723 9.462470958 8.246753821 8.646105687 6.98679029 7.528115844 8.594364636 6.931165824 10.31862473 7.067249403 7.27136444 8.262862841 11.97490185 6.981152739 7.005621467 7.130488101 7.017124126 7.101863318 7.730665178 7.09837597 6.941353954 7.033997466 7.122975612 6.840194578 7.112963188
"X225" 10.25352467 7.251976467 7.0288581 7.864026304 9.910140809 8.142738187 8.496531076 6.903572352 7.27308909 8.337777037 6.804077539 9.507459502 7.012110563 6.501207505 8.823773715 12.40369132 6.836538308 7.021842937 7.172829105 7.110602149 7.176895396 6.906153416 7.005446053 7.000926928 7.953983626 7.030104941 7.250868112 7.095805611
"X226" 10.64825461 7.241359617 7.853996323 8.427897428 9.972267072 8.045246534 9.764249391 7.04795249 6.981146658 8.103537662 6.906644758 9.913865611 7.034804469 7.077055083 8.798607078 12.61700379 6.955063348 7.07158835 7.109285061 7.141059757 7.222501212 6.821335596 7.264569406 7.104999697 7.585362794 7.158966698 6.849166456 7.484566374
"X227" 11.51641743 7.241415078 7.430720491 8.777917285 10.19387642 9.108363377 8.781164071 7.06473767 7.136353345 7.451772949 6.876927621 10.76784794 7.027694707 6.596171915 8.864253672 12.50543106 6.94000102 7.091573989 7.101165974 7.023853531 7.093362878 6.771541521 7.193828027 7.048437685 7.875238192 7.156184137 7.061834658 7.471165698
"X228" 10.67806351 7.314039177 7.265352217 8.109868464 10.2191782 7.728221459 8.185383509 6.959050525 7.250091056 8.139610622 6.921393594 9.216139433 7.0753526 6.68025768 7.923280595 12.31519176 7.00095936 7.007109636 7.135230925 7.13264803 7.13620607 6.858686759 7.11623098 7.064057411 7.658328173 7.184750033 7.126685742 7.275707646
"X229" 10.62933651 7.312003487 9.172988334 10.54318247 8.062460836 7.940304111 9.640297884 7.216407708 7.056904041 7.83058711 6.799979077 10.61082589 7.04646547 6.836911703 8.444055776 12.95916808 7.012028367 7.04956514 7.235355985 7.085885889 7.074127384 7.318109629 7.03056194 7.079021391 6.684726308 7.008658103 7.141612811 7.510606263
"X230" 9.762336262 7.121952379 7.097393447 8.82292054 8.035718247 7.283222303 7.193301715 7.080321432 7.061734282 8.370915387 6.92007463 8.732645406 7.206058752 6.797010012 9.265456503 13.36620536 7.433510248 7.095098744 7.179706817 7.310542736 7.226931721 6.936588564 7.018310546 7.075448159 7.416382848 7.132994628 7.160963274 7.146520949
"X231" 9.527592281 7.447015818 7.248955788 9.127289121 8.168900733 7.290790613 7.343192646 6.967667819 7.266386218 9.044715684 6.718094118 8.527687783 7.034809064 7.008588652 8.96393454 13.3077064 7.40946982 7.067362082 7.142528165 7.189201374 7.25479968 7.093982437 7.13257963 7.107384632 7.711369668 7.10931142 7.23307727 7.149521633
"X232" 9.644630797 7.214351034 7.755165321 9.18661875 11.37294415 7.91827952 7.616705658 7.28227873 7.392574167 8.436526386 6.825331648 9.441575874 7.041421995 7.961157312 9.041583311 12.6340759 7.010242709 7.07014521 7.310617571 7.201639029 7.16279366 7.778351082 7.025562682 7.07289915 7.654250035 7.20310316 7.061579938 7.487660197
"X233" 9.435115625 7.09743563 7.219964823 8.162910452 8.636101065 7.235243972 7.017066792 6.993351391 7.010881214 8.947349692 6.828593862 8.846114996 7.031449011 7.022777215 8.814100832 12.89448264 6.941359113 7.047488859 7.153163223 7.214349642 7.083865374 7.302741878 7.03161515 7.054421403 7.302901048 7.175375767 7.107990541 7.231533036
"X234" 9.279209724 7.185681123 7.277951733 9.052769326 9.047039166 7.462420974 7.021589754 7.086715656 7.193903478 8.388532168 6.964511769 10.29643693 7.03292862 7.442742596 8.770999781 13.00503923 6.93401321 7.080596177 7.260152004 7.149695888 7.159733067 6.837142082 7.287654488 7.01664983 7.322099594 7.066976811 7.124001757 7.223731284
"X235" 10.32961239 7.454524915 7.161068199 8.241614719 10.04924573 7.277173193 7.26275375 7.023266822 7.330345163 8.194073713 6.92721409 8.209734874 7.016743928 6.600538701 8.553094635 12.46262527 7.198251836 7.058411396 7.203696546 7.400514196 7.283036739 7.417506673 7.008723854 7.08006469 7.485161065 7.17124481 7.377911211 7.169466014
"X236" 10.81051619 7.03185015 6.718977923 8.180912089 8.804174704 7.3058571 7.162615556 6.89530368 7.190337532 8.487669148 6.824924454 9.036528719 7.025044497 6.789747473 9.219304068 12.40837829 6.992894172 7.033842909 7.11333803 7.202514496 7.222286108 6.844944578 7.002924827 7.019132166 7.552745859 7.125575602 6.8337462 7.293145144
"X237" 10.93265037 7.101610058 6.788815179 8.589557586 9.15862066 7.241529259 7.280469329 6.989923465 7.165681447 8.850393416 6.788274299 8.65111218 7.103100185 6.979967187 8.900144586 11.97740196 7.46080694 7.028908894 7.19568046 7.056972603 7.051377836 6.698049137 7.039831576 7.008099215 7.394860018 7.126195264 7.566669762 7.096337488
