"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24" "PC25" "PC26" "PC27" "PC28" "PC29" "PC30" "PC31" "PC32" "PC33" "PC34" "PC35" "PC36" "PC37" "PC38" "PC39" "PC40" "PC41" "PC42" "PC43" "PC44" "PC45" "PC46" "PC47" "PC48" "PC49" "PC50"
"X78" 44.3409584467635 40.4985296713147 49.5036765396311 15.8217891599445 26.9711761843208 19.9778242895393 -33.1186712389985 17.4512195105103 -24.4578321523821 26.7725110819133 -1.89492202237226 2.14767538773639 -26.5922765511539 -35.2837629770227 -10.4232237403512 34.1751375318071 -5.87935799306545 -21.202567178445 -0.952600455223772 -9.16809276601802 -26.6248370969881 8.12663978276889 35.6153526189356 -17.584726499164 35.0684405527057 19.7136049571636 5.09610937692543 4.86824872292437 1.80229768855372 23.3990354237901 24.3004131808232 -1.82257875743386 -2.85357592476176 -0.266654941203386 9.49818081213159 -30.6668867962482 36.3637513172641 -7.87155390101258 -16.1447764215164 -51.9567295523786 -43.9927654955718 0.727349405749705 -15.3445194830438 15.852110634906 -44.6144955332623 11.7103007449634 6.77235555343051 -18.5999980831274 -13.7203372651226 12.4004846927777
"X79" -26.8766712088793 5.29109588117065 -67.5359627371466 17.390386496171 0.0349563872717154 13.2076092380045 7.15706448811803 -7.1919990105716 -17.2038370871288 2.1297169325832 2.81558881845766 -27.2717152483319 8.40928693369957 26.1712915142138 -0.437463242721013 3.69298488275203 -6.34489462957208 11.4161437915163 27.9153992127916 -6.53304830115991 -34.514999615955 16.756864578356 17.2272170812311 7.35616342031113 24.244816609009 -5.6588909525542 8.87219767387398 4.97792103865732 -13.9424505547791 -6.97078766003752 0.0154123196322668 3.44866323790497 8.30193187181349 -6.83637057643185 6.80820936047092 8.26598676881622 0.251011332252729 4.53507697517654 0.155777239838003 -4.0343523412827 7.14071170453529 0.096208957948339 -3.95117371970681 -0.926028919549234 4.96843207945038 -7.12115138791628 3.08479891637258 -2.9118086646394 3.55611648835463 5.29390464654344
"X80" -21.3977807492295 36.7207013532849 -82.5215747642376 10.1035196697058 23.2765691000371 4.93458939737046 33.0422055642093 -20.416701923872 22.0218313304102 -15.1986931492072 8.62128834508502 -20.8337298530978 4.95213057295563 -7.26259550955674 -2.34349433710402 -1.45531433588874 -7.26466660304002 -9.66927211570118 14.1368981176469 4.69409895679957 -31.4290266800757 11.2198959511785 9.37519010679135 -4.91478557234869 12.6375190471433 -13.5017568964773 0.323052979211019 -0.794983621624144 -5.55698291147003 -0.672122434742304 -5.71894659070361 3.73531925001189 -7.09521708653042 0.466777760589122 9.10508101224725 0.256300794296737 6.41806876249944 6.54957814443609 2.35203436877 -3.22960022113411 11.7127287082871 6.58768495897073 -1.01939003778431 -4.12933271058483 6.39185091936671 -11.0537634204425 2.81809139946719 -5.42214923353763 3.12990705654986 4.26130222345721
"X81" -4.69289750489303 -25.8132155911084 -41.7618326655881 59.5557605072868 22.7467854030525 3.94200907946467 -10.4255306365008 -22.9702847500287 -2.0643109518364 -8.75586569139943 -4.34643822125455 -36.0474549010476 13.3657731572055 13.7286451157317 9.16848190052568 14.3301274725919 11.5670447080528 10.5828373492775 -8.11131230555732 -2.23106212483981 -4.36625994018088 7.75824634361058 5.09660707434797 -1.39532779567758 -4.01727839535143 -7.65945428879639 -2.4813804602544 -4.94508344806982 -2.18856744210486 -5.66446314237653 -6.29840133885086 -3.49662615056557 4.71553064862226 9.01953653083661 3.98914641509746 -9.16449610460788 0.0779105701111597 -3.98995073978792 -0.20466854170603 13.9644031425382 -6.48467687716414 -4.01910109789342 10.3307055501466 5.29690343859734 7.70847286712177 -0.561541611327804 -5.16248628120909 -2.74672581132407 6.93368449101527 8.17314889677156
"X83" -76.9675425821862 8.58816908579781 5.02056768332714 -13.4078046306262 -31.3071518613766 12.7648935613786 -46.0716942695045 37.558814313465 -14.9758478462364 -7.60955715683013 -0.550101479554573 -1.75303300871926 8.08070701351984 20.6202649388775 -7.08755774269646 4.83766879871779 9.08334647786728 8.98854503876499 10.415506622073 4.40098287950684 18.8961749820485 4.72711444179051 -18.172369705546 4.51449056969038 -4.06359799155739 10.7781026013911 10.2204069989715 1.20628078785021 5.32887224749624 -3.62063002443503 9.36633668389002 -6.94769547711238 14.1350997980635 16.9830828221736 -6.23784874291942 -11.8007902296461 10.6117309505094 5.51753308221645 -1.76276912492411 -7.22156328575982 -5.20222003308914 4.14283408659516 11.9897252840574 4.15784020804491 -11.2793396595747 0.732220391865699 15.9034450826304 5.18797672855986 7.53510749024678 3.93206011915399
"X84" 8.12278291832508 -34.1083685902154 8.49502555492133 -11.855312474196 -34.3635033155563 28.1076379281891 -7.75773872891392 -3.08785214036743 9.12384596891272 11.8142089570944 26.664249709422 -14.3802785308663 -0.0358508212384211 -14.6498421559314 21.1277567371269 -7.29821219310717 2.07188649303859 -5.01000303812413 19.6712857043343 -4.83904531286972 -1.68298887087727 -2.63783476189178 -3.05483994002859 -0.384433925585298 21.2693194920803 12.0485457047008 5.95826271251483 -12.8894435515343 -19.5980357209129 -8.98077524760204 3.97826704610231 -3.61608181668082 1.88210508201847 -0.823262990699164 -2.39319016405045 3.63062733695257 3.86744703832357 -4.48393141323956 -1.15612685080935 -7.18022548808602 4.65012024279162 4.48055717752552 3.62975211089094 7.95705485794829 0.368499934533423 5.70593953368534 -2.61564345655338 -1.54624912298306 -4.70016067308422 -10.4801762764223
"X85" -54.6512506344331 26.0150527148584 -33.245306566276 48.5300341547152 -28.4727998712018 3.33593342453277 -1.04305695946054 -8.1624786074261 4.97599074234172 -3.25593783949981 16.1055915909323 -42.0547093439008 -14.4404945787368 19.2348692355787 -18.4986531266054 -12.5027602222528 2.80968234623934 -0.476863684896868 29.3972388311714 -26.2714637083256 -3.04914195978931 3.75017713944597 10.8855838606942 9.80805817218935 10.1445031853639 -14.5495348459435 21.785600034931 -26.0030608108384 -22.4176124246079 7.46635849716839 34.7030878649745 -11.4431463071099 -2.84036569507343 14.229387860099 -12.7419746422828 -14.1620438087468 -10.4421076224715 -7.29428373486061 -5.0805826570203 17.5297841835723 8.03395836816117 13.6953315182602 3.2520247392861 9.18565592312746 -0.577982800729693 -2.27008578472453 7.61892793240827 -9.88569496835798 -11.0116238714006 -16.2512264357404
"X86" 3.6827384989072 -58.3698120968615 -31.3096701486796 75.3678164025203 -6.48196710451459 -7.29427104167547 20.7327803768827 -29.3132969975522 8.83761325242404 6.01456509826532 12.7170188012136 -9.19450034850851 18.6862166053848 9.98096302358907 19.481237178514 -17.7967145455467 23.5717731586368 14.3483090442896 -13.9111168144834 -1.7835580126747 -3.63063130452817 19.8634696342858 -14.5829155438309 4.43005092128749 -9.93549723303209 5.22974157337901 -8.96955961403386 -4.02131957728609 0.17745527012736 12.1013026448167 1.56213658909181 -10.1809261221192 -0.973938067722135 -8.30463551784217 1.53348640949611 8.50888517395695 6.75158567192095 -5.3792209733681 -3.76170935046313 1.38332328057687 -17.4807523958394 13.9653636638816 -17.7664947601824 -4.39047646049246 1.21851417059629 -3.06498210262494 -12.3557625703906 -15.5295168621988 -10.6431530515156 -4.89200469224014
"X87" -17.6915046888693 -19.7582718340824 -4.34318871085517 -15.1114220745593 15.6057903703207 6.60084329045446 -3.73340472794192 -8.90461447710645 -30.4367710556629 -6.57268689025457 5.2606478778237 -9.55439765655732 -5.28815110834485 -12.0275624204055 22.5310831596741 9.43971199831038 -21.2532326028529 -3.69121491573011 11.5071104118758 -17.00760213661 19.8939294655376 -1.09489829456467 -10.7052845003528 -6.7358191560666 4.74448124953471 -3.33996855411962 -0.13409997580877 -8.71305806575695 -3.17253114954399 -9.48001848788411 -4.73083233946656 9.1915138546851 9.23524519219626 -8.14238268743951 6.58898088122575 -4.18621275385797 -3.85854377469891 2.33082420355323 -0.993890261524457 1.86883890075745 8.38470408502143 -9.68269377290919 0.323332919969297 1.74188389604541 -4.22102370292134 -1.24149758006417 -3.8332673422914 -3.319529027308 3.23706227962049 -7.35069954834293
"X88" -4.0218966986847 -40.9504928362162 10.1136322685689 -25.2846298989259 -11.0292030837452 -1.47718720250102 -10.6883553421334 -5.08157883149871 10.1054691875984 3.20107196875343 -4.31537176348648 -6.01504245025658 11.9502731902171 -4.91627540442206 17.2307252397237 5.01363040998989 -17.1483698196472 9.17093582151028 -4.55312424316703 -3.90690454280731 -0.286669140409016 14.4636078258252 -7.06732661450445 0.942697327587604 9.32431683996854 4.01880172415659 -4.036190918703 -1.34469555649199 2.54247000697604 4.06576164554291 5.44365028766576 3.18080031214382 0.718645605800854 -0.159022539554718 -4.6435879443109 -5.69542146309274 -0.707920828084468 -1.32972547163936 -3.11659516789827 4.11173095579797 2.03828803861132 -3.91646643777526 4.42753569408994 2.04913567005779 6.26720164900866 -0.734743488349938 0.571642278387608 4.20307221210427 1.10524823852524 -2.37027713850087
