"ILMN_1774874" "ILMN_1705769" "ILMN_1787897" "ILMN_2184373" "ILMN_1791759" "ILMN_1720048" "ILMN_1671509" "ILMN_1674563" "ILMN_1791447" "ILMN_1773352" "ILMN_2052511" "ILMN_1775501" "ILMN_1704321" "ILMN_1699651" "ILMN_1728106" "ILMN_1778457" "ILMN_1674167" "ILMN_1772674" "ILMN_1735208" "ILMN_1738725" "ILMN_1793988" "ILMN_1775822" "ILMN_1809813" "ILMN_1716608" "ILMN_2375879" "ILMN_1790149" "ILMN_2207504" "ILMN_3239965"
"X224" 9.535514192 7.232411395 11.74939234 11.4173716 13.25182137 10.71270431 9.349170537 7.015869217 7.467636425 10.2462599 6.876667206 14.03655784 7.099648166 9.712079692 8.253958899 12.96689121 7.03636021 7.021012972 7.114737994 7.295662432 7.650274531 6.22215084 6.981592301 7.06723713 8.491200271 6.985770025 5.677136442 12.00536299
"X225" 10.42579295 7.264030653 12.62852345 11.17591107 8.515403725 10.46231376 10.17766798 7.054852734 6.859114557 8.87889006 6.90373278 15.35930186 7.080534314 9.630438647 8.527590678 12.92442532 7.077293657 6.988637664 7.181122546 7.354367299 7.236839766 6.965843127 6.962703149 7.04380904 9.808703741 7.029794156 5.804899024 11.17154055
"X226" 10.03474295 7.180471954 12.34958831 11.12228992 8.323366805 10.60207356 10.66991747 7.067873544 7.006822507 8.507260525 6.871134183 15.37858026 7.02590883 10.21674072 9.586383077 12.36268715 7.452633096 7.026697559 7.312682705 7.533255432 7.200121153 6.914100462 7.009245475 7.11463641 9.396767625 6.893171861 5.722915359 10.86503776
"X227" 9.525776638 7.301608783 12.6179989 11.09542848 8.421117926 10.29450608 9.577086065 7.088688749 6.954614516 8.404697925 6.850246354 15.08210015 7.125229053 9.519093432 8.497055442 12.9228006 6.89501649 7.016564158 7.211281719 7.379943432 7.21605003 6.45499897 6.922653919 7.134471973 9.04972748 6.926975078 5.758669116 10.65913943
"X228" 9.927687839 7.345175328 12.52528606 11.54893014 9.719727143 10.5843698 11.51277905 7.03982762 6.912722124 8.4560851 6.875904935 15.54326633 7.105917094 13.10589371 9.695302658 12.44738635 7.869396905 6.996769906 7.375262075 7.709333698 7.460620033 7.064778109 7.105888984 7.031997249 9.738301773 6.898964551 5.662932497 10.92919739
"X229" 9.924617383 7.416878589 12.77635888 11.19230377 10.89389564 10.61274771 10.21274862 7.063127443 7.043373844 8.384551917 7.020781561 15.48552395 7.027888003 11.5369231 9.328077665 12.59855008 7.032289168 7.09797262 7.199448111 7.415121191 7.204215453 6.65099862 6.978859791 7.059606674 9.750693016 6.970245357 5.794172175 11.09651769
"X230" 10.46118637 7.317600816 11.75387172 11.12678967 9.625771028 10.51695586 9.759665861 7.040834757 6.922366353 9.801344595 6.857981524 15.0451727 6.970821346 9.034174453 8.892755587 12.17844233 6.944938808 7.132205198 7.299554488 7.277216775 7.19346491 6.970826897 6.931377039 6.993649025 8.967362476 6.904729641 5.860057849 11.22039259
"X231" 8.805468994 7.393535718 11.64251177 10.86384875 10.8004401 10.08187575 7.885812378 7.006550478 7.196862715 9.840463217 6.869649853 13.15813504 7.160807822 7.515477233 7.820293673 12.88237615 6.708146779 7.055871665 7.305064609 7.334186883 7.249472558 6.537806716 7.05834251 6.961356269 8.674564472 6.942016162 5.696308216 11.78243545
"X232" 9.473441123 7.217492228 12.0271855 11.02932426 10.91013835 10.17392725 9.528009671 7.006806159 7.013771992 9.811936516 6.837030996 14.84813429 7.140603129 8.951732264 8.604174314 12.85086596 6.931150893 7.056559817 7.312897419 7.298309739 7.379756144 6.71724837 7.029987267 6.996798071 9.116134012 6.896291042 5.72309601 12.23075481
"X233" 9.874775603 7.362642374 11.45318068 10.89349348 10.220018 9.774335454 8.743979873 7.030122697 7.022536967 10.35619333 6.846691267 14.0876914 7.011108628 7.427944086 8.035903566 13.02776678 7.447757345 6.982522625 7.268272088 7.139679654 7.299010293 6.337861575 6.985738745 7.112112419 8.651330932 6.88827724 5.84158045 12.20464725
"X234" 9.847997444 7.189556908 11.80103408 11.08226891 8.462943585 10.29730122 9.582905417 7.047316083 6.921511903 9.734660789 6.884707283 14.89541405 7.034626877 9.521436863 8.830886735 12.77647849 7.447019688 7.240235534 7.306623391 7.141174489 7.089616978 6.379051301 7.043745289 7.046940103 9.364428708 7.023795932 5.825072852 12.04063134
"X235" 9.075911351 7.350171107 11.80764722 10.85035054 9.984443833 10.19806511 8.139321415 6.98711282 6.959769172 9.097274911 6.913369257 13.71228051 7.075620699 7.774819617 7.911772328 12.52009904 7.026987337 7.00504809 7.249451885 7.175420734 7.177226949 6.47441062 7.065320989 7.070602382 8.333499937 6.91322688 5.88009662 11.02858293
"X236" 9.279753284 7.322404847 11.53937667 10.725029 9.856808888 10.1746289 8.076155049 7.044639389 6.964265699 9.533164187 6.903575254 13.82280701 7.034526751 7.640786454 7.681341253 13.2113109 7.043886403 7.072001679 7.33557059 7.220435544 7.22476178 6.314829031 7.120347765 7.155408904 8.799363896 7.093500098 5.826530912 11.56200563
"X237" 9.849045371 7.446661424 12.59774909 11.28057253 10.14151443 10.56179042 11.2699844 7.100202672 7.010571978 9.353088281 6.867200922 15.54610707 7.192550051 11.77886255 8.840881171 12.22599831 8.224427984 6.960276242 7.336915901 7.249498174 7.373641151 6.833467543 7.113390356 7.150111796 9.32972278 6.861214605 5.877458488 11.59296932
"X238" 8.997251185 7.255622149 11.73154853 10.8517186 10.84900732 10.37778044 7.49367695 7.025805734 7.019386396 9.402020433 6.863423148 13.43557434 7.007707299 7.238414593 7.259867547 12.97415489 7.166836607 7.071118872 7.180005353 7.149122853 7.260051405 6.453745299 7.091497713 7.10712798 8.587110356 6.990386724 5.784667769 11.4999413
"X239" 9.964971442 7.319257781 11.46405418 11.10079378 8.439091497 10.30099471 8.835725061 7.03204127 6.971444938 8.107612574 6.87771686 14.30449107 7.081922462 8.38735104 8.284261839 12.78658274 6.801913349 6.93664371 7.356889737 7.283950026 7.223685469 6.443262392 7.039320418 7.131016831 8.623308513 6.938487564 5.781783825 10.01373657
"X240" 8.686699251 7.345072456 12.38196409 11.28226284 10.66199309 10.53003329 8.739394174 7.004747037 7.035612318 10.41990188 6.968651883 14.36850677 7.081908202 8.033401291 8.198765228 13.21080051 7.213622018 7.022362933 7.283864611 7.221016757 7.158475131 6.470139025 7.180580904 7.111117331 8.974964982 6.989526499 5.794966893 12.09758743
"X241" 9.71411284 7.244019707 12.15330872 11.17094562 8.299465975 10.35430389 9.313884586 7.023815999 6.958970253 9.789351928 6.957639532 14.94106077 7.036576236 9.146190014 8.511753234 12.63988307 6.843542166 7.06536839 7.386623696 7.095729082 7.143347774 6.41821198 7.115405857 7.074177768 9.322880592 7.041606696 5.946719742 11.42577183
"X242" 10.00895732 7.116646005 12.07676155 10.88336746 8.762756882 10.29269795 8.643590727 6.946824361 7.074928147 8.678138756 6.834894958 13.79676365 6.957725137 7.858185291 8.273544077 12.70078027 6.89036088 6.978634015 7.153332333 7.216817928 7.245719652 6.555415105 7.108851594 7.064610996 8.330702246 6.929745835 5.760656917 9.770362517
"X243" 10.24877928 7.291407171 12.70614733 11.27396409 11.36920726 10.73381147 10.47321575 7.034618083 6.93576697 9.449655167 6.830341527 15.53316452 6.953902701 10.92578393 9.328898182 13.09432344 7.865226134 7.026851173 7.248464284 7.420170652 7.122981157 6.843060293 7.020822285 7.034786735 10.00524814 6.95735478 5.716819784 10.98437035
"X245" 9.415271681 7.181700407 12.44977749 10.99337604 9.195724764 10.20874447 8.492412455 7.067663314 6.972466016 8.794739444 6.906986469 14.55038708 7.031532935 8.677271861 8.708918674 12.94346817 6.826192224 7.036126913 7.277809479 7.188082197 7.090733701 6.474773872 7.278111485 7.043599734 9.413192034 6.945824274 5.722680409 11.40537824
"X246" 9.276442747 7.138923693 12.55224858 10.63188854 8.975040744 10.5305007 8.400910053 6.959469218 6.889783036 8.227151784 6.8845258 14.57682797 6.870774563 8.767698771 8.956141438 13.17533983 6.997542844 7.033393494 7.384230681 7.327999351 7.167794118 6.493098424 7.124370995 7.111143452 9.941546321 6.975133274 5.954001738 10.54596229
"X247" 8.994840158 7.375593634 12.726183 11.40565544 9.343080517 10.46895132 9.964834524 6.994182112 6.991233734 8.783030925 6.802810668 15.39860315 7.066875985 9.598293316 8.576197557 12.94954898 7.787778911 7.01884347 7.258279686 7.182919926 7.102501558 6.820519304 7.096337616 7.079360997 9.136643254 6.93220278 5.602980525 11.5577359
"X248" 8.503020328 7.380365125 11.57312634 10.79203375 8.817955642 10.07136098 7.312075318 7.095274917 7.122381489 9.133967683 6.85319788 13.44979681 7.021656275 7.641993428 7.294781929 12.81790938 7.261888188 7.007314393 7.240897712 7.186404181 7.164703586 6.570163246 7.085612009 6.888751895 8.600773255 6.89961562 5.899396221 11.37477394
"X249" 8.088992011 7.380243009 11.2954856 10.52700998 11.72388787 9.792591915 7.212216199 6.98789698 7.047573443 8.731627816 6.947123842 12.32918446 7.033182602 7.35758709 8.080109644 13.3450709 7.190247248 6.987848439 7.181046696 7.224525881 7.219086669 6.462229465 7.104139415 7.065656296 8.266906088 7.092860164 5.751213536 10.69866464
"X250" 10.08813159 7.211897377 11.77286476 11.23064016 8.967532585 10.18737392 8.979985311 7.04709213 6.928822507 9.081944435 6.868826437 14.49204197 7.031827326 8.330227946 8.073592001 13.32186203 6.866921089 7.143034621 7.212296126 7.232096327 7.181089889 6.491529883 7.098298215 6.990831616 9.716726586 7.016866813 5.78984978 11.78247414
"X251" 8.985526953 7.148146932 12.47980878 11.202917 8.227884371 10.46824241 9.217710956 7.049457057 6.850960749 8.743424504 6.894113037 15.170528 7.076356673 10.61240597 9.017762371 12.85525833 7.078638122 7.030705268 7.436378481 7.187958532 7.431196959 6.349781055 7.161886161 7.011050524 9.382044322 6.867328731 5.718772354 10.11685492
"X252" 8.499468697 7.350760885 11.85215363 11.27961562 10.21553057 10.09644166 7.999148866 7.0311664 7.035120958 9.134049454 6.941151429 14.08057212 7.001620316 7.98282565 8.186607035 12.59963306 6.846401465 6.952889116 7.199757276 7.347886135 7.182893746 6.447491054 7.000226811 7.113048471 9.06568799 6.957432861 5.84896734 10.75780215
"X254" 9.791472101 7.392665858 12.06355297 11.14436807 9.032683796 10.61026864 9.512928797 7.077972168 7.025908669 9.416320957 6.909834831 14.99687623 6.99901877 8.718907993 8.491880219 12.60370757 7.03810755 7.134908673 7.307533723 7.133257617 7.05391824 6.301137715 7.077539973 7.079363903 9.444060916 6.910493973 5.733879514 11.33167472
"X255" 10.51070021 7.171259719 12.62875886 11.33283076 8.356490713 10.53568929 10.23086773 7.015485831 7.089898511 8.483899604 6.90751236 15.40502607 7.084220821 10.79619701 9.760586294 12.85168174 6.966110938 7.041930811 7.248636716 7.307376685 7.444904407 6.546606206 7.068993078 7.090109213 9.241184692 6.901758312 5.844161651 9.063829024
"X257" 9.57482217 7.378124924 11.94145353 11.31107694 9.874411415 10.65989044 8.889885431 7.019167678 7.056030354 8.976670961 6.884318923 14.59605673 7.014858815 8.108260463 8.193119108 13.22893363 7.235590765 7.077796007 7.185740067 7.204408472 7.384501655 6.520487087 7.053647246 7.056705709 8.797997451 6.953660939 5.993889794 10.92455627
"X258" 9.49717897 7.394396794 12.56207743 11.0598207 8.895837223 10.50264967 8.334812416 7.002725971 6.975938018 8.967280111 6.927641916 14.49124122 7.089215054 8.40828047 8.385114391 13.24665547 7.301050848 7.095032576 7.247686866 7.137518805 7.207153326 6.243993952 6.970662368 6.984818371 8.909102335 7.058510431 5.833750328 10.26462425
"X259" 10.14795468 7.434453294 12.32026406 11.20847502 8.888290919 10.69148981 9.90765901 6.932774024 6.967472707 9.461633219 6.916775931 15.58722243 7.083204379 11.5751477 9.046977806 12.7886546 7.247625723 7.036173545 7.249770405 7.312351504 7.381945834 6.993730056 7.05455411 7.082925457 9.981271884 6.936287905 5.739024937 11.62265863
"X260" 10.09983476 7.261525627 12.55687508 11.11970615 9.740398777 10.40957742 9.434046501 7.011793865 6.944045469 10.05735004 6.858205685 15.09602384 7.009245771 8.803892397 8.772302714 13.35985794 7.369373981 7.057762425 7.183760689 7.283262544 7.189749015 6.58459952 7.122612701 7.074460286 9.682910529 6.916579228 5.812248549 11.34709506
"X261" 8.439687617 7.609725357 11.5647881 10.983646 10.46746061 10.26869183 7.927531085 6.997984693 7.076997148 9.436450823 6.921315771 13.75137654 7.081635715 7.305910739 7.541013517 12.92331278 7.51088091 7.03841517 7.249640875 7.125935952 7.16799719 6.792830243 7.038887689 6.994491505 8.57447668 6.870460115 5.695883308 11.37822902
"X262" 9.925929482 7.389321356 12.25236345 11.34819569 8.497535657 10.47771848 10.57526602 7.016764441 7.011623547 8.626896301 6.931731814 15.49960646 7.03872684 11.93519209 9.63363751 12.78709251 8.091426305 7.034508245 7.241737841 7.401653124 7.292504255 6.170320144 7.129032035 7.053008841 9.600237642 6.926920711 5.78225359 10.91515128
"X263" 9.435784454 7.186586664 12.68740564 10.7888074 9.09599474 10.70849097 9.207114033 6.991394988 6.937610713 8.940390982 6.891523881 15.012317 6.961807233 9.627242041 9.422693097 13.2600601 7.411675154 6.956521989 7.217940018 7.552359684 7.098980852 6.442879717 7.24968777 7.09098974 10.17103489 6.943026235 5.841813636 11.22152402
"X264" 9.653783219 7.287708149 12.11807602 11.02901513 10.33982366 10.40322659 9.394551319 6.959223529 7.056646759 9.607333439 6.898609989 14.86735764 7.109937592 8.537306673 8.517087095 12.68415857 7.01889967 7.030801002 7.434937094 7.171534527 7.263801273 6.706449072 7.172968916 7.161601139 8.890252371 6.995334978 5.673492034 10.98939792
"X265" 9.604037896 7.327443406 12.75495833 11.17804569 8.545599653 10.55148474 9.992318458 6.946706584 6.905906231 8.539739221 6.892187721 15.36035079 7.028001644 9.299945754 8.39269463 12.73492053 6.852048744 6.994655638 7.547714232 7.49595904 7.187300963 6.723067081 7.002535728 7.046741959 9.476665527 6.874139447 5.707000645 10.75946333
"X266" 9.205373645 7.447333532 11.9393262 10.96709665 11.41113799 10.412384 8.601860253 7.004297432 7.113066017 10.01409675 6.882835447 14.6858092 7.008033594 8.73475302 7.815018552 12.40517406 6.899887163 7.046034723 7.425367297 7.347411896 7.143342485 6.472476219 7.06756073 7.031205679 9.056536527 6.902702617 5.80954662 12.62695406
"X267" 10.57433009 7.32076575 12.41886152 11.02962286 9.034864313 10.50070112 9.697719751 6.981158172 6.915404662 9.248805631 6.890181801 15.28847601 7.01937254 10.80475046 8.616853186 12.97592625 6.893165802 7.032013122 7.098129728 7.294842153 7.199403162 6.189763456 7.149480923 7.078948208 9.854422711 7.031861706 5.821984242 11.12230693
"X268" 9.863270893 7.263157381 12.2456258 11.33751453 9.499729145 10.54280591 9.576116702 6.995669002 7.028687272 8.455907553 6.930844825 15.1472745 7.050966224 9.826696013 8.674126903 12.31110461 7.304863808 7.031519041 7.15796516 7.154910379 7.145798257 6.521045336 7.023737062 7.067491908 9.335830946 6.942039314 5.829150186 11.01028824
"X269" 9.426691794 7.332589659 12.08073269 11.37055806 8.884201722 10.66416067 10.36237859 7.086124659 6.964333504 9.851534373 6.840465774 15.11418835 7.058461173 8.90723724 9.128309142 12.61378534 7.348788457 6.979805673 7.234260756 7.383199839 7.23051094 6.578572991 7.028193841 7.09710322 9.326016459 6.962951829 5.768053769 11.20416766
"X270" 10.2333799 7.19693142 12.52939942 10.40617902 12.19788316 10.55919608 9.457751317 7.040435774 6.874170267 9.971748134 6.899444803 14.92419774 7.064357391 8.226290283 8.514529954 13.18821418 6.944943689 7.025997152 7.505158076 7.270296909 7.160823989 6.604806863 7.131562663 7.14427401 10.01672554 7.020517408 5.705814584 12.23605241
"X271" 9.649670775 7.168129858 12.23035573 11.25172735 8.783510376 10.48510189 9.490129545 6.977427252 6.896768834 8.804363264 6.856082992 15.15794011 7.02784525 8.855610736 8.913686453 13.27987773 6.691688525 7.045796311 7.231683262 7.214553935 7.114787606 6.540448427 7.075717259 7.100592791 9.637097252 6.974652261 5.867032135 10.17525699
"X272" 9.339937386 7.230004898 12.28054828 11.14805703 8.318033151 10.31000506 9.859903942 6.967394552 6.953261809 9.409333338 6.897490742 15.24393564 7.289691908 10.25121184 8.836770845 12.71642749 6.852497359 7.095773385 7.367732312 7.325138989 7.131736962 6.765129236 7.00050482 7.120072569 10.14719748 6.888106632 5.742535538 10.8715763
"X273" 9.536761762 7.17472288 12.72659905 11.17699039 8.314028921 10.60137586 10.31828974 7.037543627 7.039618036 8.427969207 6.953497641 15.40263329 7.011426523 11.23203845 9.4025522 13.02312512 7.193494616 7.16466334 7.144859938 7.217013986 7.233720759 6.686111696 7.123759125 7.09209059 9.234258232 7.025287624 5.897645988 10.59801379
"X274" 10.09827876 7.313438534 12.26192799 11.40975672 8.300610235 10.47944745 10.62165081 7.027270156 6.941422863 8.539755586 6.885259503 15.4659821 7.093603729 9.906373488 9.422934693 12.5782715 6.898256766 7.109565426 7.176920005 7.338136841 7.334494243 7.023335742 7.044696333 7.071704592 9.550999137 6.925853248 5.778794532 10.77085202
"X275" 10.31352201 7.206289004 12.69462618 11.27950677 8.443042039 10.57051573 9.889550565 7.051874608 6.968735992 8.851784623 6.847651659 15.39287239 7.071980277 10.67760932 9.370983484 12.91173359 6.803311628 7.06321172 7.284693735 7.126476296 7.365912539 7.12944818 7.052091104 7.057681653 9.787253963 6.986064986 5.705015481 10.12934352
"X276" 10.64462296 7.181892374 12.81085111 11.07436 8.351681205 10.3299727 10.68791425 7.00883893 6.967774439 8.785916121 6.79145741 15.56178103 7.002924443 11.48671686 9.534256575 13.07590248 7.000502254 7.033841713 7.208467192 7.39366684 7.255597429 6.659854436 7.026787923 7.088573326 10.52579476 7.036842571 5.669834796 11.31758926
"X278" 9.791502308 7.30329644 12.77963561 11.32445847 8.369938552 10.57132128 10.7649054 6.999830278 6.862584133 9.804157554 6.864956126 15.58590901 7.094911393 12.25999771 9.231993121 12.96815602 7.212737756 7.020400585 7.301034397 7.301920704 7.263266749 7.037722913 7.064874931 7.028888925 10.59240793 6.854299997 5.91061982 12.06714756
"X279" 10.33074569 7.13063148 12.69304659 11.39869882 8.48213207 10.67277752 10.83966369 6.970520648 6.942479813 8.408853143 6.866926931 15.67220303 7.066217204 12.49328296 9.732234968 13.08777722 7.057462393 7.024004858 7.258702552 7.321365724 7.069473072 6.799350003 7.066772675 7.120876835 10.09197356 6.974150122 5.675023119 10.02011249
"X280" 11.07379037 7.185703141 12.73133414 11.43322967 8.325439799 10.55070688 10.5295185 7.017248454 7.034669693 8.840812526 7.013062336 15.43890185 7.016158413 10.15721275 9.558592758 12.80017547 7.136441708 7.042025271 7.198153733 7.309816592 7.206498436 6.984874713 6.93698451 7.010688352 9.112479046 6.924921312 5.843317128 9.612675133
"X281" 10.97416155 7.235575853 12.72281045 11.26898389 8.275931225 10.52369853 11.14579668 7.017984157 6.954115595 8.20932846 6.975142558 15.52596274 7.01734072 12.28784656 10.01500269 12.61741678 6.73470123 7.02211328 7.265668209 7.428138659 7.280138874 7.09949465 7.052137528 7.010858007 9.469401429 7.005024278 5.728609466 9.550692242
"X282" 10.20921304 7.467234181 12.74779935 11.22392433 8.568921948 10.60900869 11.26676914 7.076306212 7.045534854 8.31290386 6.91975587 15.50619628 7.023316538 13.15792212 9.869097184 12.43060539 7.409981839 7.039716767 7.359483912 7.629798276 7.233827766 6.960070149 7.103473855 6.945857107 9.957587937 6.955739104 5.741488988 10.583004
"X284" 9.312779273 7.666932328 12.5063769 11.09264801 10.6489145 10.58158339 9.310544766 7.009212647 6.957042883 9.129842477 6.864164544 14.47554383 7.045430337 8.03909795 8.498921496 13.23069785 7.075676783 7.012855271 7.310083263 7.337650741 7.364553941 6.454425728 7.495476052 7.044974103 9.058801817 6.909107056 5.695424176 11.17951154
"X285" 9.993443206 7.245305593 12.79354223 11.29547596 8.496070121 10.55422678 9.869617001 7.050764132 6.997451796 8.69052462 6.815242578 15.3064133 7.073170059 10.29277204 8.605675945 13.03432768 6.909651543 7.081318086 7.411812107 7.275737694 7.148538676 6.350481925 7.042576611 7.118218929 9.801191096 6.971817938 5.573706719 9.422968453
"X288" 10.14170001 7.16542134 12.57530725 11.10389089 8.676026874 10.26886388 10.19677673 6.956712667 7.042105671 8.463021672 6.832432407 15.23212375 7.008489932 9.508592326 8.972065745 13.27336184 6.797135403 7.048060536 7.397621749 7.247917561 7.244517194 6.651029325 7.178110154 7.129394673 9.729480082 7.001630557 5.883885818 11.10009179
"X289" 8.751484653 7.407311072 10.03263932 10.50697793 12.801457 9.976764314 7.245639473 6.892097362 7.698996329 8.880189569 6.944310629 13.3318546 7.03440553 7.247189985 8.088934655 12.91383969 7.507161155 7.012503227 7.211012344 7.101519204 6.986738019 6.843558203 7.059362131 7.096148403 7.812814876 7.079601629 5.86727019 10.52080292
"X292" 9.36772186 7.360386385 9.518929165 10.2045737 13.85799599 10.03369836 7.888032965 7.13326398 7.247478073 9.663027487 6.909768472 13.37503675 7.019956352 7.433274302 8.411240455 12.62002047 6.448290945 7.056247736 7.115195325 7.212721095 7.200170839 7.086222449 7.109651758 7.080768127 7.834132906 6.968286562 5.684061209 11.44993393
"X293" 9.518838489 7.457781296 10.12594562 9.993666863 14.25948907 10.35322693 8.814606211 6.9784075 7.134142468 10.3599555 6.910391304 13.73988855 7.090784783 8.065937436 7.948659664 12.99646251 7.303063425 7.020311216 7.317673291 7.22734337 7.111911236 6.801940737 7.018977735 7.14404863 7.88691947 7.008199182 5.646428743 13.08557601
"X294" 6.712982812 7.299399601 11.58007111 10.37290341 9.502848199 9.94174738 7.635622744 7.055815213 7.042595338 9.558473546 6.923798815 13.50983302 7.189200537 8.012082673 7.99215695 13.07914613 7.439041008 7.080366811 7.22456086 7.251155607 7.231157901 6.546835789 6.995881626 7.05886831 7.972954367 6.996871307 5.765262366 11.15168241
"X295" 9.67320111 7.326151481 12.42818404 10.58626406 8.724055148 10.28870466 8.844086545 7.012024878 6.965057106 8.473993326 6.870691826 15.05472441 7.126636799 10.19345265 9.263338831 13.21937073 7.305275903 7.033784248 7.108765986 7.191886746 7.259653889 6.536687691 7.100238629 7.080206349 8.972751609 6.880198409 5.7476915 11.08951939
"X296" 9.655405615 7.480791844 10.10603127 10.09735107 14.94605393 10.33323598 8.144952047 7.059990601 7.08102489 10.10437726 6.821276055 12.77094862 6.961288962 7.603283361 8.09966992 12.93935141 7.711975311 7.15446506 7.166003355 7.241186783 7.201494359 7.060984018 7.26392143 7.010677806 7.791217631 6.90983739 5.692719782 12.72420986
"X297" 8.491965676 7.346500629 10.85921746 10.48642505 12.65493169 10.36781175 8.792479154 6.940192558 7.083640407 9.750516346 6.857410266 14.65672737 7.062120233 8.591923266 8.050274823 12.87541672 6.922842009 6.999714652 7.248596421 7.311953221 7.220778534 6.59605404 7.014070084 7.160181338 8.550320578 6.960409004 5.756071786 12.98847219
"X298" 10.61545982 7.454402493 10.69150653 10.54033773 15.53672699 10.17827791 8.53115665 6.936503504 7.692368051 10.52055203 6.945923857 13.09731362 7.107677895 7.586947253 8.303488425 13.05982939 7.368513769 6.999083511 7.211447318 7.211151053 7.108864028 7.037974075 7.087994874 6.993437723 7.540288005 6.891746985 5.683481619 12.23892858
"X299" 9.108565255 7.34693435 11.69352536 10.71244302 12.74488839 10.48643321 9.689974938 7.031518273 7.029833642 10.76557438 6.935374126 15.25444825 6.887516692 9.499869104 8.994671034 13.00225233 7.007744412 7.066340358 7.139233502 7.304182439 7.182815517 6.194536673 7.060031305 7.157053208 9.589082 6.880034599 5.693765461 12.61023454
"X300" 9.244052674 7.327194611 10.99196086 10.82147486 12.72339894 10.47179017 8.459147727 7.06816054 7.033874305 9.281367007 6.887144433 14.46386233 7.038015455 7.516132455 8.161176717 13.04317442 7.166245566 7.024527028 7.177057506 7.173050586 7.266506473 6.466334776 7.003764456 7.102311212 8.840837983 6.925598178 5.793363327 11.88071251
"X302" 9.641461139 7.436852388 12.80229205 11.10394942 9.865260232 10.55948031 10.83291657 7.06713617 7.033746844 9.019849504 6.927860911 15.5853492 7.014386142 11.81991994 9.281563775 12.52966521 7.988850451 7.153846989 7.253757289 7.379144451 7.162874821 6.740057988 7.097274988 7.013148379 8.625179909 6.945138676 5.87690335 10.91485703
"X304" 9.737896245 7.266272789 12.01022058 10.81676993 9.196847414 10.33330724 9.598739347 6.98937072 6.909651386 8.299985847 6.894515134 15.3536067 6.968385346 9.444073206 8.837806629 13.16155023 6.895059302 7.072497591 7.224810734 7.292884915 7.218188156 6.570727513 7.07103533 7.033702616 9.645495647 6.994072215 5.792862924 11.70281454
"X305" 9.057623305 7.451539442 9.445223353 9.691183056 11.9629499 8.763209325 8.460739251 6.955241668 7.195567219 9.145678093 6.833862187 13.01591899 7.049849811 7.184777605 7.252819308 13.73283627 7.370664695 7.090866353 7.22775008 7.235134072 7.173832907 6.509929856 7.185653792 7.093274102 9.04962094 6.985629357 5.841529103 12.30378243
"X306" 9.539527916 7.374666245 11.54555229 10.44880105 8.400291845 9.429936665 8.18235122 6.941122228 6.910489107 8.925999019 6.955099931 14.85384203 7.009448525 7.932844096 8.468514001 12.62222631 6.942091055 7.041188103 7.273342611 7.203160556 7.17018764 6.437182371 7.114849967 7.078769857 9.054893996 6.992173873 5.745514625 11.21691623
"X307" 10.08470153 7.303904694 11.06913905 10.63484455 11.71621727 9.959134843 8.39836044 7.066100519 6.864424342 10.51970932 6.894755248 14.18338976 7.092961751 8.076647854 8.628256115 13.16149372 6.955406861 7.050350584 7.230227893 7.194854513 7.292920973 6.401303696 7.085930082 7.040866525 8.918760403 6.958378998 5.71228421 12.35801062
"X308" 8.745829297 7.32593668 11.5232866 10.54773234 11.98062367 10.27200794 9.042014693 7.027891761 6.96650891 10.00398568 6.848486269 14.67305352 7.15509683 7.863422829 8.31860763 13.16904651 7.248404646 7.002995356 7.223624788 7.282238325 7.245655836 6.616455315 6.967972884 7.135141714 8.866238872 6.902076546 5.641653914 12.63912333
"X309" 9.300533094 7.364359731 12.20565255 10.62359415 8.863728136 10.18499733 8.944289166 6.996897636 7.08262214 9.108836883 6.869943713 15.25329184 7.043696223 10.35323602 9.056181696 12.53278037 7.424915091 6.974003989 7.264319513 7.260879853 7.243138962 6.759308018 7.057125923 7.063300333 9.929290577 6.950484587 5.687339557 11.39119559
"X310" 9.156035715 7.38192326 11.94995358 10.38801541 8.888640925 9.724191522 7.590608231 7.014298583 6.9716956 9.457673724 7.009418491 14.83375372 7.005162731 8.443735306 8.355570154 13.0636316 7.102837642 7.022121591 7.228684875 7.195714354 7.213567462 6.457553184 7.102451309 7.093132025 9.705125519 6.983675743 5.721179109 11.97279539
"X311" 8.924443415 7.530160079 11.2686174 10.45052014 9.004828456 9.799302551 7.995215773 6.888294099 7.024236133 9.447956536 6.827889431 14.87772288 7.084105637 8.851330502 8.23456879 12.96967352 6.776365568 7.026544535 7.268709255 7.145628106 7.190314769 6.522197144 7.094600629 7.106837237 9.521774759 6.996887652 5.698547569 11.92044443
"X312" 9.165796667 7.3265638 10.95757685 10.64019259 10.77684243 10.10655517 7.901386289 7.081851515 6.980872043 8.936293485 6.840450848 14.31755122 6.916950427 7.636423288 8.564367434 13.37828137 7.173905464 6.980986936 7.262783463 7.20229019 7.327831287 6.642489326 7.113821946 7.04530895 8.576443984 6.890691675 5.665986841 10.54390508
"X313" 8.54077323 7.281883496 11.32584258 10.50687259 9.311468133 9.966872806 8.196639667 6.900729132 7.017603637 9.545899725 6.853906077 14.65221127 7.087469155 7.727134801 8.507865531 12.95179806 6.772075011 6.983254158 7.226355246 7.230342472 7.081880645 6.795373645 7.072896555 7.108579606 9.389554733 7.019098796 5.593539286 10.60740669
